#detector;R:1,0 S:1,1;62.399995;0.000000;41.999998;82.799987;-19.999999;19.999999;0.200000
#detector;R:1,0 S:0,0;21.999999;-40.399998;2.000000;41.999998;-60.799995;-19.999999;0.200000
#detector;R:0,0 S:1,1;-22.000000;0.000000;-41.999998;-2.000000;-20.400000;20.400000;0.200000
#detector;R:0,0 S:0,0;-62.399993;-40.399995;-82.399987;-42.399995;-60.799993;-19.999997;0.200000
#detector;R:1,0 S:0,2;21.999999;40.399998;2.000000;41.999998;19.999999;60.799995;0.200000
#detector;R:1,0 S:1,0;62.399993;-40.399995;42.399995;82.399987;-60.799993;-19.999997;0.200000
#detector;R:0,0 S:0,2;-62.399993;40.399995;-82.399987;-42.399995;19.999997;60.799993;0.200000
#detector;R:0,0 S:1,0;-21.999999;-40.399998;-42.399998;-1.600000;-60.399995;-20.399999;0.200000
#detector;R:1,0 S:1,2;62.399993;40.399995;42.399995;82.399987;19.999997;60.799993;0.200000
#detector;R:1,0 S:0,1;22.000000;0.000000;2.000000;41.999998;-20.400000;20.400000;0.200000
#detector;R:0,0 S:1,2;-21.999999;40.399998;-41.999998;-2.000000;19.999999;60.799995;0.200000
#detector;R:0,0 S:0,1;-62.399995;0.000000;-82.399987;-42.399998;-20.399999;20.399999;0.200000
#galSimType;uniqueId;raObserved;decObserved;chipName;x_pupil;y_pupil;sedFilepath;majorAxis;minorAxis;sindex;halfLightRadius;positionAngle;fitsFiles;redshift
sersic;2166123069467;1.52994514;-4.82491488;R:1,0 S:0,2;9.7466272;25.490742;galaxySED/Exp.16E09.02Z.spec.gz;8.58325318e-07;6.20795175e-07;1;0.177042305;5.42988772;R:1,0 S:0,2;1.70997417
sersic;2166555308059;1.53041035;-4.82533619;R:1,0 S:0,2;11.1340763;23.7129649;galaxySED/Const.10E10.02Z.spec.gz;1.3805326e-06;1.2325035e-06;1;0.28475529;3.77178232;R:1,0 S:0,2;1.09152496
sersic;2152819757083;1.52998043;-4.82533306;R:1,0 S:0,2;11.2383732;25.2517164;galaxySED/Const.16E09.1Z.spec.gz;2.38323645e-06;5.39712525e-07;1;0.491577804;1.1544766;R:1,0 S:0,2;2.1796422
sersic;2163534978075;1.52946012;-4.8236322;R:1,0 S:0,2;5.27231796;27.5716784;galaxySED/Exp.15E07.02Z.spec.gz;2.09495172e-06;7.33235131e-07;1;0.43211481;1.30144381;R:1,0 S:0,2;1.07512128
sersic;2164745050139;1.53005561;-4.82450286;R:1,0 S:0,2;8.23785584;25.206673;galaxySED/Inst.79E06.04Z.spec.gz;2.10678307e-06;6.77367626e-07;1;0.434555203;6.0605722;R:1,0 S:0,2;0.984310091
sersic;2162747741211;1.52959817;-4.824536;R:1,0 S:0,2;8.47975221;26.834098;galaxySED/Exp.32E09.02Z.spec.gz;8.52746507e-07;8.44336932e-07;1;0.175891593;0.862899746;R:1,0 S:0,2;0.726056993
sersic;2164999462939;1.52907296;-4.8209462;R:0,0 S:1,2;-4.26605315;29.6810519;galaxySED/Inst.79E06.04Z.spec.gz;2.28377015e-06;1.22969354e-06;1;0.471061409;5.23527296;R:0,0 S:1,2;1.61507416
sersic;2159540654107;1.52890898;-4.82106562;R:0,0 S:1,2;-3.79327282;30.2354292;galaxySED/Exp.20E09.04Z.spec.gz;8.55573949e-07;3.12938008e-07;1;0.176474795;6.12478368;R:0,0 S:1,2;1.6310854
sersic;2152605624347;1.52986829;-4.82250197;None;1.10522579;26.4164071;galaxySED/Inst.40E09.04Z.spec.gz;7.83443418e-07;4.32302045e-07;1;0.161596805;1.69251064;R:1,0 S:0,2;1.08296227
sersic;2155015149595;1.5299069;-4.82196478;None;-0.833586331;26.4231554;galaxySED/Exp.32E09.02Z.spec.gz;2.02227077e-06;1.4487566e-06;1;0.417123288;1.70943623;R:0,0 S:1,2;0.3548024
sersic;2153733349403;1.52420923;-4.81525533;R:0,0 S:1,2;-23.38842;48.6144846;galaxySED/Const.12E10.25Z.spec.gz;1.57507484e-06;4.42171396e-07;1;0.324882507;0.0417661515;R:0,0 S:1,2;1.73657715
sersic;2154241147931;1.52248909;-4.81270123;R:0,0 S:1,2;-32.0949941;55.4567255;galaxySED/Const.12E10.04Z.spec.gz;1.75112768e-06;9.88555008e-07;1;0.361196011;5.56029686;R:0,0 S:1,2;1.35036552
sersic;2158930095131;1.5235626;-4.81382436;R:0,0 S:1,2;-28.3516253;51.313584;galaxySED/Const.32E09.02Z.spec.gz;2.9365281e-06;1.95927369e-06;1;0.6057024;2.65277236;R:0,0 S:1,2;1.76697445
sersic;2152074069019;1.52339989;-4.81364568;R:0,0 S:1,2;-28.9493231;51.9438308;galaxySED/Const.50E09.04Z.spec.gz;1.84424483e-06;5.36598568e-07;1;0.380402803;2.56546809;R:0,0 S:1,2;0.835454524
sersic;2165167535131;1.52237918;-4.81503274;R:0,0 S:1,2;-23.6955903;55.2210055;galaxySED/Const.32E09.02Z.spec.gz;7.07866253e-07;4.87843771e-07;1;0.146007895;3.22991373;R:0,0 S:1,2;1.73373032
sersic;2151912356891;1.52246988;-4.81443791;R:0,0 S:1,2;-25.8553357;55.0570094;galaxySED/Exp.20E09.02Z.spec.gz;1.17670178e-05;4.70757473e-06;1;2.42712164;4.06039069;R:0,0 S:1,2;1.30347776
sersic;2164845143067;1.52207137;-4.81362493;R:0,0 S:1,2;-28.6667332;56.7018387;galaxySED/Const.12E10.04Z.spec.gz;1.11065333e-06;1.05632026e-06;1;0.229088694;1.51717864;R:0,0 S:1,2;1.76315856
sersic;2160759204891;1.52135303;-4.81296958;R:0,0 S:1,2;-30.826276;59.4482962;galaxySED/Exp.62E09.002Z.spec.gz;2.30758372e-06;1.26172949e-06;1;0.475973308;1.68177278;R:0,0 S:1,2;0.305150986
sersic;2160275950619;1.52506129;-4.81593138;R:0,0 S:1,2;-21.1904972;45.3841406;galaxySED/Burst.20E09.02Z.spec.gz;9.69892075e-07;4.62954405e-07;1;0.200054601;0.297777363;R:0,0 S:1,2;0.999070406
sersic;2161152321563;1.52412084;-4.81654688;R:0,0 S:1,2;-18.7281596;48.5822878;galaxySED/Const.32E09.02Z.spec.gz;7.99076197e-07;5.16180639e-07;1;0.164821297;1.32463542;R:0,0 S:1,2;1.50551772
sersic;2160957508635;1.52211873;-4.81635046;R:0,0 S:1,2;-18.8951484;55.7972437;galaxySED/Inst.79E06.04Z.spec.gz;1.59397531e-06;1.15715859e-06;1;0.328781009;5.92018899;R:0,0 S:1,2;1.08946955
sersic;2153326544923;1.52118625;-4.8156218;R:0,0 S:1,2;-21.260298;59.3294536;galaxySED/Exp.16E09.02Z.spec.gz;2.07614863e-06;1.02422175e-06;1;0.428236395;2.58212509;R:0,0 S:1,2;0.881207228
sersic;2156355630107;1.5210215;-4.81567967;R:0,0 S:1,2;-21.0082689;59.9032006;galaxySED/Inst.64E07.02Z.spec.gz;2.04814672e-06;6.38745938e-07;1;0.422460586;1.79277746;R:0,0 S:1,2;2.10294318
sersic;2164849769499;1.52102314;-4.81655627;R:0,0 S:1,2;-17.8618128;59.6608665;galaxySED/Burst.25E07.02Z.spec.gz;4.96363878e-07;1.41928239e-07;1;0.102382399;2.32225144;R:0,0 S:1,2;1.78975642
sersic;2154712541211;1.52442104;-4.81958169;R:0,0 S:1,2;-7.91423794;46.6898379;galaxySED/Const.80E09.04Z.spec.gz;1.64060173e-06;9.88599582e-07;1;0.338398397;0.100686215;R:0,0 S:1,2;1.95601642
sersic;2156112139291;1.52459747;-4.81998608;R:0,0 S:1,2;-6.50994302;45.9496366;galaxySED/Const.40E09.02Z.spec.gz;2.66879835e-06;2.47985001e-06;1;0.550479174;0.646770442;R:0,0 S:1,2;1.54362953
sersic;2156141702171;1.52491762;-4.81822086;R:0,0 S:1,2;-12.9328966;45.2805231;galaxySED/Inst.16E09.02Z.spec.gz;2.21430849e-06;1.85134544e-06;1;0.456733912;0.349724517;R:0,0 S:1,2;0.500450373
sersic;2162351726619;1.52360154;-4.81802542;R:0,0 S:1,2;-13.2807787;50.041139;galaxySED/Const.20E09.02Z.spec.gz;1.94207786e-06;1.7316614e-06;1;0.400582314;3.87983129;R:0,0 S:1,2;2.73996687
sersic;2156014117915;1.52317998;-4.81864113;R:0,0 S:1,2;-10.9571437;51.3830567;galaxySED/Const.62E09.02Z.spec.gz;1.72686708e-06;1.07411686e-06;1;0.356191903;1.60608654;R:0,0 S:1,2;1.2518605
sersic;2150982326299;1.52328725;-4.81840668;R:0,0 S:1,2;-11.8276398;51.0625642;galaxySED/Inst.12E09.02Z.spec.gz;6.97873764e-07;1.70081854e-07;1;0.143946797;3.16582582;R:0,0 S:1,2;0.731049895
sersic;2162277926939;1.52277297;-4.81725012;R:0,0 S:1,2;-15.8413178;53.2142189;galaxySED/Exp.16E09.25Z.spec.gz;5.53881193e-07;1.37997369e-07;1;0.114246197;3.18468207;R:0,0 S:1,2;1.95670128
sersic;2165150967835;1.52471403;-4.8177505;R:0,0 S:1,2;-14.5667388;46.1357081;galaxySED/Exp.16E09.02Z.spec.gz;1.20159959e-06;7.60235397e-07;1;0.247847706;4.2552936;R:0,0 S:1,2;1.99840009
sersic;2150615920667;1.5229804;-4.8163951;R:0,0 S:1,2;-18.9664852;52.702828;galaxySED/Inst.80E08.04Z.spec.gz;5.51168698e-06;2.97743433e-06;1;1.13686705;2.71618543;R:0,0 S:1,2;0.891046822
sersic;2155023440923;1.52429717;-4.82103242;R:0,0 S:1,2;-2.6729816;46.7416315;galaxySED/Exp.25E09.04Z.spec.gz;1.92468553e-06;1.41098037e-06;1;0.396994889;1.23496106;R:0,0 S:1,2;1.74890709
sersic;2166271280155;1.52460153;-4.82170026;None;-0.357339729;45.4727512;galaxySED/Inst.12E07.0005Z.spec.gz;1.91116557e-06;1.38145283e-06;1;0.394206196;2.63783975;R:0,0 S:1,2;0.587355912
sersic;2164506032155;1.52139475;-4.82100929;None;-1.97589569;57.130372;galaxySED/Const.19E07.02Z.spec.gz;8.47057743e-07;3.42384634e-07;1;0.174718201;5.59172323;R:0,0 S:1,2;2.28722143
sersic;2154529184795;1.52166031;-4.82110843;None;-1.69137705;56.1536563;galaxySED/Exp.20E09.02Z.spec.gz;1.70366296e-06;1.47970183e-06;1;0.35140571;4.07231206;R:0,0 S:1,2;0.578417182
sersic;2161762287643;1.52162018;-4.82205954;None;1.73380002;56.0406584;galaxySED/Const.32E09.02Z.spec.gz;2.05327957e-06;1.9711205e-06;1;0.423519313;2.65161735;R:1,0 S:0,2;2.58397484
sersic;2161317876763;1.52146165;-4.8215612;None;-0.0125841717;56.742176;galaxySED/Exp.10E09.02Z.spec.gz;1.34059515e-06;1.02458e-06;1;0.2765176;1.70475386;R:0,0 S:1,2;2.2033217
sersic;2157721048091;1.52468847;-4.82065598;R:0,0 S:1,2;-4.12952936;45.4434379;galaxySED/Exp.20E09.02Z.spec.gz;7.67253069e-07;4.88508947e-07;1;0.158257306;5.47925687;R:0,0 S:1,2;0.634361327
sersic;2158054296603;1.52238501;-4.81885953;R:0,0 S:1,2;-9.95942841;54.1679114;galaxySED/Const.20E09.04Z.spec.gz;1.081151e-06;5.29753015e-07;1;0.223003402;2.30410918;R:0,0 S:1,2;3.848243
sersic;2165619665947;1.52335546;-4.82045409;R:0,0 S:1,2;-4.49600437;50.2663055;galaxySED/Burst.50E09.002Z.spec.gz;7.36255966e-07;3.12152619e-07;1;0.151863694;1.4540524;R:0,0 S:1,2;0.267311513
sersic;2161202189339;1.52273239;-4.8199511;R:0,0 S:1,2;-6.1342115;52.6308181;galaxySED/Const.50E09.04Z.spec.gz;1.0059123e-06;5.71430503e-07;1;0.207484305;0.892650518;R:0,0 S:1,2;2.08972216
sersic;2165655494683;1.52297669;-4.82039897;R:0,0 S:1,2;-4.59206967;51.6361107;galaxySED/Inst.16E09.04Z.spec.gz;1.3481519e-06;8.30483928e-07;1;0.278076291;4.57630145;R:0,0 S:1,2;2.10721254
sersic;2159041803291;1.52319886;-4.81954605;R:0,0 S:1,2;-7.71367774;51.0714376;galaxySED/Exp.12E09.02Z.spec.gz;1.60921061e-06;1.46213164e-06;1;0.331923515;2.7074175;R:0,0 S:1,2;1.51795936
sersic;2153140919323;1.52152374;-4.81735562;R:0,0 S:1,2;-15.1268206;57.6544871;galaxySED/Exp.62E09.25Z.spec.gz;1.43528952e-06;1.08354448e-06;1;0.296049714;4.80960288;R:0,0 S:1,2;1.16832614
sersic;2168231653403;1.52062967;-4.81736362;None;-14.8577597;60.8506196;galaxySED/Burst.16E09.04Z.spec.gz;1.04843575e-06;8.71979582e-07;1;0.216255397;5.48861362;R:0,0 S:1,2;2.14713383
sersic;2153712635931;1.52086577;-4.81667403;R:0,0 S:1,2;-17.3967814;60.1920553;galaxySED/Exp.25E09.25Z.spec.gz;1.94169237e-06;7.77094281e-07;1;0.400502801;1.97273458;R:0,0 S:1,2;1.23136961
sersic;2164690889755;1.52206632;-4.8183313;R:0,0 S:1,2;-11.7700819;55.4504228;galaxySED/Exp.50E07.02Z.spec.gz;6.84184101e-07;1.52887455e-07;1;0.141123101;5.06210731;R:0,0 S:1,2;2.4335773
sersic;2167303949339;1.5221865;-4.8191991;R:0,0 S:1,2;-8.68708568;54.7864267;galaxySED/Exp.25E09.04Z.spec.gz;8.75606463e-07;5.56699424e-07;1;0.180606797;0.244440721;R:0,0 S:1,2;2.69013214
sersic;2162612412443;1.52133307;-4.81861224;R:0,0 S:1,2;-10.5644348;57.9975898;galaxySED/Exp.32E09.02Z.spec.gz;1.51821393e-06;1.4358572e-06;1;0.313154101;4.21467799;R:0,0 S:1,2;0.891458571
sersic;2151135884315;1.53164987;-4.84543815;None;82.964669;13.8576754;galaxySED/Const.12E10.04Z.spec.gz;1.14516339e-06;7.18522509e-07;1;0.236206904;0.684091982;R:1,0 S:1,1;0.589680493
sersic;2162939381787;1.52670741;-4.83888351;R:1,0 S:1,2;60.762524;33.3050428;galaxySED/Const.32E09.02Z.spec.gz;1.51071295e-06;1.08325652e-06;1;0.311606914;0.467999063;R:1,0 S:1,2;1.34652746
sersic;2164208712731;1.5262891;-4.8392846;R:1,0 S:1,2;62.3148229;34.693197;galaxySED/Const.50E09.02Z.spec.gz;2.27468561e-06;1.44250586e-06;1;0.469187587;1.05229344;R:1,0 S:1,2;1.82380545
sersic;2164079296539;1.52626456;-4.83920874;R:1,0 S:1,2;62.0490657;34.8014173;galaxySED/Exp.80E09.02Z.spec.gz;6.99362184e-07;6.76978309e-07;1;0.144253805;2.78240919;R:1,0 S:1,2;0.467545807
sersic;2160840282139;1.52548499;-4.84093189;R:1,0 S:1,2;68.4444989;37.1252468;galaxySED/Exp.32E09.02Z.spec.gz;8.97207803e-07;4.40490088e-07;1;0.185062394;2.75154315;R:1,0 S:1,2;1.20544624
sersic;2152345621531;1.5280562;-4.84064168;R:1,0 S:1,2;66.7116605;28.0061045;galaxySED/Const.80E09.1Z.spec.gz;1.19495035e-06;2.75919588e-07;1;0.246476203;2.76437107;R:1,0 S:1,2;1.62670362
sersic;2162105378843;1.5282346;-4.84111388;R:1,0 S:1,2;68.3588508;27.2405853;galaxySED/Exp.16E09.1Z.spec.gz;1.51622089e-06;6.62437264e-07;1;0.312743008;5.80489649;R:1,0 S:1,2;3.32987928
sersic;2155995727899;1.52861273;-4.84099;R:1,0 S:1,2;67.8125362;25.9213906;galaxySED/Burst.32E09.02Z.spec.gz;7.37549475e-07;3.36540692e-07;1;0.152130499;5.34585167;R:1,0 S:1,2;0.467195809
sersic;2154909770779;1.52870054;-4.84242967;R:1,0 S:1,2;72.9571765;25.2190151;galaxySED/Const.16E09.02Z.spec.gz;1.44870184e-06;7.91433624e-07;1;0.298816204;1.18953259;R:1,0 S:1,2;0.927293181
sersic;2161058787355;1.52908635;-4.84226123;R:1,0 S:1,2;72.2488191;23.8843774;galaxySED/Exp.79E06.1Z.spec.gz;1.0133653e-06;2.56566302e-07;1;0.209021598;4.10197888;R:1,0 S:1,2;1.63547873
sersic;2166514694171;1.52885807;-4.84163921;R:1,0 S:1,2;70.0771743;24.8687132;galaxySED/Const.25E09.02Z.spec.gz;9.00479826e-07;8.24003888e-07;1;0.185737297;5.43701168;R:1,0 S:1,2;1.50795937
sersic;2165250396187;1.52691195;-4.84038873;R:1,0 S:1,2;66.1111325;32.1674014;galaxySED/Const.20E09.02Z.spec.gz;1.08554872e-06;9.30248367e-07;1;0.223910496;0.0935170432;R:1,0 S:1,2;2.64687657
sersic;2159217373211;1.52769632;-4.84090726;R:1,0 S:1,2;67.7617665;29.2217998;galaxySED/Exp.50E09.02Z.spec.gz;2.74834085e-07;1.09950412e-07;1;0.0566885993;0.473309772;R:1,0 S:1,2;0.382936805
sersic;2164918823963;1.52636734;-4.84093168;R:1,0 S:1,2;68.2065958;33.9690721;galaxySED/Inst.25E09.002Z.spec.gz;1.52259416e-06;1.01361454e-06;1;0.314057589;2.20751114;R:1,0 S:1,2;0.310393006
sersic;2164664391707;1.52618764;-4.84047962;R:1,0 S:1,2;66.6320495;34.7337977;galaxySED/Exp.20E09.0005Z.spec.gz;1.69869308e-06;1.40154299e-06;1;0.350380599;4.40134695;R:1,0 S:1,2;0.99780792
sersic;2163427619867;1.52652831;-4.8408029;R:1,0 S:1,2;67.7010361;33.4280043;galaxySED/Exp.16E09.02Z.spec.gz;1.45955286e-06;1.21833479e-06;1;0.301054388;4.01826693;R:1,0 S:1,2;2.48603249
sersic;2160922625051;1.5255312;-4.84484761;None;82.4890458;35.9037689;galaxySED/Const.12E10.04Z.spec.gz;4.88579709e-07;3.86813926e-07;1;0.100776799;2.12531946;R:1,0 S:1,2;1.27187407
sersic;2156615710747;1.52675756;-4.84481871;R:1,0 S:1,2;82.0557353;31.5248247;galaxySED/Const.62E09.04Z.spec.gz;1.86921558e-06;1.20015531e-06;1;0.38555339;0.15271616;R:1,0 S:1,2;2.34005857
sersic;2154216500251;1.52696791;-4.8469146;None;89.5231869;30.2070947;galaxySED/Burst.40E09.0005Z.spec.gz;9.3014571e-06;4.82109428e-06;1;1.91856325;2.87828512;R:1,0 S:1,2;0.178767502
sersic;2156727629851;1.52621537;-4.84276027;R:1,0 S:1,2;74.8118939;34.0194565;galaxySED/Exp.10E09.02Z.spec.gz;2.88077164e-06;2.09148045e-06;1;0.594201803;1.2170541;R:1,0 S:1,2;1.06930208
sersic;2164293840923;1.52768098;-4.84516477;None;83.0498624;28.1283519;galaxySED/Inst.50E09.002Z.spec.gz;1.83401235e-06;1.01565027e-06;1;0.378292203;4.61533167;R:1,0 S:1,2;0.328109503
sersic;2157517951003;1.52730795;-4.84415136;R:1,0 S:1,2;79.5121094;29.7360441;galaxySED/Inst.10E09.02Z.spec.gz;1.93809699e-06;1.93341608e-06;1;0.3997612;4.51145135;R:1,0 S:1,2;0.448764712
sersic;2164838192155;1.52690567;-4.84325872;R:1,0 S:1,2;76.4157246;31.4157738;galaxySED/Burst.32E09.002Z.spec.gz;2.76679435e-06;1.08941999e-06;1;0.570692301;0.595497201;R:1,0 S:1,2;0.407552689
sersic;2166812823579;1.52703012;-4.84409321;R:1,0 S:1,2;79.3780164;30.7455171;galaxySED/Const.12E10.25Z.spec.gz;9.64053912e-07;2.06213077e-07;1;0.198850393;5.83430418;R:1,0 S:1,2;2.2737782
sersic;2156124833819;1.52965374;-4.84316209;R:1,0 S:1,2;75.330298;21.6118208;galaxySED/Exp.32E09.04Z.spec.gz;1.40265857e-06;1.03592516e-06;1;0.289319098;1.9994381;R:1,0 S:1,2;1.58925021
sersic;2155137119259;1.52919075;-4.84396701;R:1,0 S:1,2;78.3443141;23.0508569;galaxySED/Inst.64E07.02Z.spec.gz;1.25036497e-06;4.04512056e-07;1;0.257906288;1.24703264;R:1,0 S:1,2;1.65283549
sersic;2166936309787;1.5292911;-4.84537159;None;83.3596248;22.3130699;galaxySED/Const.12E10.002Z.spec.gz;3.57788093e-06;3.43196709e-06;1;0.737990916;5.70622211;R:1,0 S:1,2;0.401838601
sersic;2156947818523;1.52956706;-4.84483635;R:1,0 S:1,2;81.3639844;21.470303;galaxySED/Exp.50E09.04Z.spec.gz;1.29924391e-06;7.45767101e-07;1;0.267988294;1.26340309;R:1,0 S:1,2;1.22347748
sersic;2158304544795;1.5238104;-4.83621206;R:1,0 S:1,2;51.9509332;44.3884783;galaxySED/Const.80E09.04Z.spec.gz;7.63583493e-07;7.19586141e-07;1;0.157500401;5.46332584;R:1,0 S:1,2;1.54947293
sersic;2162900997147;1.52434662;-4.83707482;R:1,0 S:1,2;54.9040302;42.2376542;galaxySED/Exp.16E09.02Z.spec.gz;1.10975448e-06;8.26210763e-07;1;0.228903294;5.87152079;R:1,0 S:1,2;1.06520176
sersic;2152294331419;1.52433517;-4.83690684;R:1,0 S:1,2;54.3040971;42.3239138;galaxySED/Burst.40E09.04Z.spec.gz;4.4683523e-06;3.35800918e-06;1;0.921663821;4.48669993;R:1,0 S:1,2;1.14815068
sersic;2165007382555;1.522479;-4.83499426;R:1,0 S:1,2;47.937031;49.4795218;galaxySED/Const.25E09.02Z.spec.gz;7.22402963e-07;5.69665754e-07;1;0.149006307;1.29826533;R:1,0 S:1,2;1.57556272
sersic;2158404835355;1.5230344;-4.83559558;R:1,0 S:1,2;49.946422;47.3305851;galaxySED/Inst.20E09.02Z.spec.gz;4.13833185e-06;3.51408412e-06;1;0.853592217;1.15937469;R:1,0 S:1,2;0.570034683
sersic;2165590357019;1.52298557;-4.83555408;R:1,0 S:1,2;49.810559;47.516439;galaxySED/Const.50E09.02Z.spec.gz;1.24113507e-06;1.05406881e-06;1;0.256002486;4.12331586;R:1,0 S:1,2;1.66414213
sersic;2166636038171;1.52268769;-4.83528188;R:1,0 S:1,2;48.9134852;48.6554152;galaxySED/Inst.25E07.002Z.spec.gz;1.68739545e-06;1.19864803e-06;1;0.348050296;0.255519854;R:1,0 S:1,2;0.585046709
sersic;2151780700187;1.52247874;-4.83600397;R:1,0 S:1,2;51.5618452;49.2080677;galaxySED/Const.80E09.25Z.spec.gz;2.06164443e-06;4.39954371e-07;1;0.425244689;3.7061575;R:1,0 S:1,2;0.823586583
sersic;2157266007067;1.52334271;-4.83681767;R:1,0 S:1,2;54.2507099;45.8981027;galaxySED/Exp.16E09.02Z.spec.gz;2.4387496e-06;1.50345818e-06;1;0.503028214;4.91101339;R:1,0 S:1,2;2.14978147
sersic;2155896072219;1.51988749;-4.83247915;R:1,0 S:0,2;39.6046799;59.4280671;galaxySED/Exp.25E09.04Z.spec.gz;2.1061102e-06;1.900456e-06;1;0.434416413;4.37708501;R:1,0 S:0,2;1.69537628
sersic;2160638583835;1.51986913;-4.83248784;R:1,0 S:0,2;39.6408021;59.4914021;galaxySED/Const.25E09.02Z.spec.gz;1.31115142e-06;9.26032418e-07;1;0.270444393;1.88627159;R:1,0 S:0,2;1.36846101
sersic;2152053686299;1.52019559;-4.83384216;R:1,0 S:1,2;44.4148921;57.9582728;galaxySED/Inst.20E09.02Z.spec.gz;1.15600964e-06;4.75527084e-07;1;0.238444105;2.63351105;R:1,0 S:1,2;0.550042093
sersic;2153352581147;1.52020994;-4.83384795;R:1,0 S:1,2;44.4318172;57.9053913;galaxySED/Const.80E09.02Z.spec.gz;1.33506684e-06;6.34874154e-07;1;0.275377303;1.73899599;R:1,0 S:1,2;0.79146719
sersic;2160125631515;1.52096705;-4.83412425;R:1,0 S:1,2;45.2202052;55.1226043;galaxySED/Inst.16E09.0005Z.spec.gz;1.19862961e-06;7.49266907e-07;1;0.247235104;1.59566626;R:1,0 S:1,2;0.456070393
sersic;2154959656987;1.52087756;-4.83343373;R:1,0 S:1,2;42.7653809;55.6289775;galaxySED/Const.10E10.04Z.spec.gz;1.66207129e-06;1.05148722e-06;1;0.342826813;6.03768447;R:1,0 S:0,2//R:1,0 S:1,2;1.29237211
sersic;2165323115547;1.51995192;-4.83349761;R:1,0 S:1,2;43.2434847;58.9228512;galaxySED/Burst.40E09.0005Z.spec.gz;2.89924789e-06;1.85616158e-06;1;0.598012805;1.34651648;R:1,0 S:0,2//R:1,0 S:1,2;0.470515788
sersic;2159118970907;1.519929;-4.83322142;None;42.258169;59.0793682;galaxySED/Const.20E09.02Z.spec.gz;1.02077569e-06;6.26572726e-07;1;0.2105501;5.7221313;R:1,0 S:0,2//R:1,0 S:1,2;1.04849327
sersic;2155720284187;1.52113155;-4.83615939;R:1,0 S:1,2;52.4819017;53.9851746;galaxySED/Const.12E10.04Z.spec.gz;1.42178357e-06;1.15142229e-06;1;0.293263912;2.95845452;R:1,0 S:1,2;1.3802191
sersic;2160523764763;1.52135103;-4.83652449;R:1,0 S:1,2;53.7335528;53.1016112;galaxySED/Inst.50E07.02Z.spec.gz;4.51990828e-07;1.42165792e-07;1;0.0932298005;5.77618601;R:1,0 S:1,2;1.01418114
sersic;2156805009435;1.51959635;-4.83582098;R:1,0 S:1,2;51.6796878;59.5680329;galaxySED/Exp.25E09.04Z.spec.gz;1.37182979e-06;8.82703674e-07;1;0.282960206;3.13944668;R:1,0 S:1,2;1.32439041
sersic;2165020347419;1.52202417;-4.83465428;R:1,0 S:1,2;46.8387899;51.1981942;galaxySED/Const.12E07.04Z.spec.gz;4.74193979e-06;1.13888599e-06;1;0.978095293;4.79726126;R:1,0 S:1,2;1.56530786
sersic;2155776343067;1.52156737;-4.83512362;R:1,0 S:1,2;48.6464746;52.7055947;galaxySED/Exp.50E09.04Z.spec.gz;9.50338097e-07;6.26566441e-07;1;0.196021304;5.8875152;R:1,0 S:1,2;1.09200466
sersic;2165942104091;1.52060153;-4.84378892;R:1,0 S:1,2;80.0134421;53.8230701;galaxySED/Inst.50E07.02Z.spec.gz;2.39287119e-06;1.01182314e-06;1;0.493565112;0.303148792;R:1,0 S:1,2;1.39479423
sersic;2150527808539;1.52064835;-4.84383763;R:1,0 S:1,2;80.1757217;53.6424512;galaxySED/Const.10E10.04Z.spec.gz;6.61892221e-06;1.59738301e-06;1;1.36525071;6.09498291;R:1,0 S:1,2;0.514512777
sersic;2151815575579;1.51965955;-4.84489342;None;84.231657;56.8946274;galaxySED/Const.10E10.04Z.spec.gz;6.00756202e-06;4.80317921e-06;1;1.23914862;2.20095936;R:1,0 S:1,2;1.80848849
sersic;2155941576731;1.51952389;-4.84297681;R:1,0 S:1,2;77.38772;57.8969063;galaxySED/Exp.50E09.04Z.spec.gz;2.37095906e-06;1.13943915e-06;1;0.489045411;2.07451447;R:1,0 S:1,2;1.22177851
sersic;2167106561051;1.51948406;-4.84385845;R:1,0 S:1,2;80.5634088;57.801548;galaxySED/Burst.10E07.04Z.spec.gz;1.68472319e-06;5.51178841e-07;1;0.347499102;3.08875634;R:1,0 S:1,2;1.40345526
sersic;2165161160731;1.51909519;-4.84345034;R:1,0 S:1,2;79.2028908;59.302657;galaxySED/Const.16E09.02Z.spec.gz;6.99282138e-07;5.04967859e-07;1;0.144237295;5.59419198;R:1,0 S:1,2;2.07553697
sersic;2164124373019;1.51918162;-4.84404058;R:1,0 S:1,2;81.2985357;58.8342596;galaxySED/Const.62E09.04Z.spec.gz;2.93560014e-07;1.00409279e-07;1;0.0605510995;2.8690554;R:1,0 S:1,2;0.965464711
sersic;2165902557211;1.51952843;-4.84238407;R:1,0 S:1,2;75.2586346;58.0405554;galaxySED/Exp.20E09.002Z.spec.gz;4.11923488e-06;3.8724099e-06;1;0.849653184;0.256689264;R:1,0 S:1,2;0.602910817
sersic;2164176953371;1.5195009;-4.83956358;R:1,0 S:1,2;65.1408117;58.8998975;galaxySED/Const.32E09.02Z.spec.gz;5.52172722e-07;3.14050656e-07;1;0.113893799;0.136852833;R:1,0 S:1,2;1.30647743
