prefix,uniqueId,raPhoSim,decPhoSim,phosimMagNorm,sedFilepath,redshift,shear1,shear2,kappa,raOffset,decOffset,spatialmodel,majorAxis,minorAxis,positionAngle,sindex,internalExtinctionModel,internalAv,internalRv,galacticExtinctionModel,galacticAv,galacticRv,galaxy_id,twinkles_system,image_number
object,3509458154593,53.536165100000005,-28.4498349,27.2726836,galaxySED/Exp.62E09.0005Z.spec.gz,0.358778626,0.0007169872410000001,-1.0605221199999999e-05,-0.00165534019,0,0,sersic2d,0.108358119,0.0797558414,121.043158,4,CCM,1.07332444,4.69297203,CCM,0.023657081400000002,3.1,342720,1307,1
object,3509725589601,53.504276600000004,-28.2510146,28.4984881,galaxySED/Burst.80E09.002Z.spec.gz,0.357770026,0.0013775588000000001,-0.000283234665,-0.00141787529,0,0,sersic2d,0.0365445681,0.035052373399999996,178.646129,4,CCM,0.0603549825,2.67718416,CCM,0.031102368999999998,3.1,342746,1599,0
object,3509725590625,53.5044338,-28.2512451,28.4984881,galaxySED/Burst.80E09.002Z.spec.gz,0.357770026,0.0013775588000000001,-0.000283234665,-0.00141787529,0,0,sersic2d,0.0365445681,0.035052373399999996,178.646129,4,CCM,0.0603549825,1.35657,CCM,0.0311123569,3.1,342746,1599,1
object,3521519886433,52.77042370000001,-27.863024600000003,27.920228,galaxySED/Burst.10E09.02Z.spec.gz,0.35946539,0.0029428734,0.00127028034,-0.00108861923,0,0,sersic2d,0.08358466070000001,0.048559977000000004,106.58956299999998,4,CCM,0.420599651,4.79778173,CCM,0.027385131099999998,3.1,343898,1066,0
object,3521519887457,52.770176799999994,-27.863034000000003,27.920228,galaxySED/Burst.10E09.02Z.spec.gz,0.35946539,0.0029428734,0.00127028034,-0.00108861923,0,0,sersic2d,0.08358466070000001,0.048559977000000004,106.58956299999998,4,CCM,2.76481659,3.41950608,CCM,0.027391153900000003,3.1,343898,1066,1
object,3554738995297,53.456267000000004,-27.9813442,27.595628700000002,galaxySED/Inst.62E09.002Z.spec.gz,0.368686587,0.0015290968599999998,-0.00260329223,-0.001283288,0,0,sersic2d,0.208102149,0.11089986199999999,80.32234809999999,4,CCM,1.4807691,1.022367,CCM,0.020870566,3.1,347142,1200,0
object,3554738996321,53.45610870000001,-27.9810851,27.595628700000002,galaxySED/Inst.62E09.002Z.spec.gz,0.368686587,0.0015290968599999998,-0.00260329223,-0.001283288,0,0,sersic2d,0.208102149,0.11089986199999999,80.32234809999999,4,CCM,0.46372526,1.80879321,CCM,0.020860653700000002,3.1,347142,1200,1
object,3557668798561,53.0394957,-27.9578815,29.6191826,galaxySED/Burst.12E09.1Z.spec.gz,0.35834643200000005,0.00128204853,-0.00138354092,-0.00112092495,0,0,sersic2d,0.082432887,0.06524654740000001,78.6366686,4,CCM,0.6182124,2.44226131,CCM,0.0241493891,3.1,347428,1484,0
object,3557668799585,53.039424100000005,-27.957625699999998,29.6191826,galaxySED/Burst.12E09.1Z.spec.gz,0.35834643200000005,0.00128204853,-0.00138354092,-0.00112092495,0,0,sersic2d,0.082432887,0.06524654740000001,78.6366686,4,CCM,1.2861881000000002,4.14669009,CCM,0.0241447729,3.1,347428,1484,1
object,3563145642081,53.590654099999995,-27.732413800000003,22.8727492,galaxySED/Inst.62E09.04Z.spec.gz,0.357745796,0.00145452982,0.000917749421,0.000224947929,0,0,sersic2d,0.474140956,0.353242325,128.45598,4,CCM,0.313376657,2.41010364,CCM,0.026418362200000003,3.1,347963,1104,0
object,3563145643105,53.590382999999996,-27.732469399999996,22.8727492,galaxySED/Inst.62E09.04Z.spec.gz,0.357745796,0.00145452982,0.000917749421,0.000224947929,0,0,sersic2d,0.474140956,0.353242325,128.45598,4,CCM,0.313376657,1.23949682,CCM,0.0264075628,3.1,347963,1104,1
