prefix,uniqueId,raPhoSim,decPhoSim,phoSimMagNorm,sedFilepath,redshift,shear1,shear2,kappa,raOffset,decOffset,spatialmodel,majorAxis,minorAxis,positionAngle,sindex,internalExtinctionModel,internalAv,internalRv,galacticExtinctionModel,galacticAv,galacticRv,twinkles_system,twinkles_img_num,lens_galaxy_uID
object,33246005191707,53.0987825,-27.5670239,23.6350307,galaxySED/Const.40E09.25Z.spec.gz,2.0,0,0,0,0,0,sersic2d,2.02248851e-06,4.64715253e-07,3.40508821,1,CCM,0.899999976,3.0999999,CCM,0.0306528199,3.1,486,1,3324600346
object,33246005192731,53.0990771,-27.5669447,23.6350307,galaxySED/Const.40E09.25Z.spec.gz,2.0,0,0,0,0,0,sersic2d,2.02248851e-06,4.64715253e-07,3.40508821,1,CCM,0.899999976,3.0999999,CCM,0.0306596883,3.1,486,2,3324600346
object,33246005193755,53.0988523,-27.5668183,23.6350307,galaxySED/Const.40E09.25Z.spec.gz,2.0,0,0,0,0,0,sersic2d,2.02248851e-06,4.64715253e-07,3.40508821,1,CCM,0.899999976,3.0999999,CCM,0.030654863,3.1,486,3,3324600346
object,35088722219035,53.0795495,-27.3142769,25.5876904,galaxySED/Inst.40E09.04Z.spec.gz,1.14,0,0,0,0,0,sersic2d,2.37977587e-06,2.1234063e-06,2.99018742,1,CCM,0.0,3.0999999,CCM,0.0207385036,3.1,73,0,3508872218
object,35088722220059,53.0798955,-27.3142646,25.5876904,galaxySED/Inst.40E09.04Z.spec.gz,1.14,0,0,0,0,0,sersic2d,2.37977587e-06,2.1234063e-06,2.99018742,1,CCM,0.0,3.0999999,CCM,0.0207097329,3.1,73,1,3508872218
object,35658744147995,53.0267578,-27.5120721,23.9347706,galaxySED/Exp.32E09.25Z.spec.gz,1.99,0,0,0,0,0,sersic2d,2.42892515e-06,1.49998734e-06,4.98790471,1,CCM,0.200000003,3.0999999,CCM,0.0278748992,3.1,583,0,3565874202
object,35658744149019,53.0271122,-27.5120554,23.9347706,galaxySED/Exp.32E09.25Z.spec.gz,1.99,0,0,0,0,0,sersic2d,2.42892515e-06,1.49998734e-06,4.98790471,1,CCM,0.200000003,3.0999999,CCM,0.027885784,3.1,583,1,3565874202
object,35658744150043,53.0267945,-27.5118772,23.9347706,galaxySED/Exp.32E09.25Z.spec.gz,1.99,0,0,0,0,0,sersic2d,2.42892515e-06,1.49998734e-06,4.98790471,1,CCM,0.200000003,3.0999999,CCM,0.0278784146,3.1,583,2,3565874202
object,35658744151067,53.0269747,-27.5117565,23.9347706,galaxySED/Exp.32E09.25Z.spec.gz,1.99,0,0,0,0,0,sersic2d,2.42892515e-06,1.49998734e-06,4.98790471,1,CCM,0.200000003,3.0999999,CCM,0.0278853454,3.1,583,3,3565874202
object,35727575994395,52.9926418,-27.5860926,25.4276409,galaxySED/Const.50E09.04Z.spec.gz,2.42,0,0,0,0,0,sersic2d,2.90842649e-06,2.33764701e-06,4.79671158,1,CCM,0.100000001,3.0999999,CCM,0.0257517979,3.1,233,0,3572757530
object,35727575995419,52.9928553,-27.585979,25.4276409,galaxySED/Const.50E09.04Z.spec.gz,2.42,0,0,0,0,0,sersic2d,2.90842649e-06,2.33764701e-06,4.79671158,1,CCM,0.100000001,3.0999999,CCM,0.0257538004,3.1,233,1,3572757530
object,35737142558747,53.1839574,-27.5279617,25.3127193,galaxySED/Const.50E09.04Z.spec.gz,2.6,0,0,0,0,0,sersic2d,5.02623282e-06,3.89567297e-06,2.2065299,1,CCM,0.100000001,3.0999999,CCM,0.0263689866,3.1,820,0,3573713946
object,35737142559771,53.1840825,-27.5279609,25.3127193,galaxySED/Const.50E09.04Z.spec.gz,2.6,0,0,0,0,0,sersic2d,5.02623282e-06,3.89567297e-06,2.2065299,1,CCM,0.100000001,3.0999999,CCM,0.0263603005,3.1,820,1,3573713946
object,35737142560795,53.1840152,-27.5278722,25.3127193,galaxySED/Const.50E09.04Z.spec.gz,2.6,0,0,0,0,0,sersic2d,5.02623282e-06,3.89567297e-06,2.2065299,1,CCM,0.100000001,3.0999999,CCM,0.0263623835,3.1,820,2,3573713946
object,35737142561819,53.1840943,-27.527868,25.3127193,galaxySED/Const.50E09.04Z.spec.gz,2.6,0,0,0,0,0,sersic2d,5.02623282e-06,3.89567297e-06,2.2065299,1,CCM,0.100000001,3.0999999,CCM,0.0263567856,3.1,820,3,3573713946
object,35990561460251,52.9677807,-27.3505275,25.1250095,galaxySED/Inst.40E07.02Z.spec.gz,1.71,0,0,0,0,0,sersic2d,1.636634e-06,7.38104589e-07,5.56961579,1,CCM,0.400000006,3.0999999,CCM,0.0276237833,3.1,669,0,3599055898
object,35990561461275,52.9678788,-27.3507018,25.1250095,galaxySED/Inst.40E07.02Z.spec.gz,1.71,0,0,0,0,0,sersic2d,1.636634e-06,7.38104589e-07,5.56961579,1,CCM,0.400000006,3.0999999,CCM,0.0276292558,3.1,669,1,3599055898
object,36498360844315,53.3030735,-27.5216939,25.2677498,galaxySED/Burst.50E09.04Z.spec.gz,0.62,0,0,0,0,0,sersic2d,1.16016693e-06,6.70918144e-07,6.06681093,1,CCM,0.300000012,3.0999999,CCM,0.022216086,3.1,128,0,3649836058
object,36498360845339,53.3031064,-27.5214615,25.2677498,galaxySED/Burst.50E09.04Z.spec.gz,0.62,0,0,0,0,0,sersic2d,1.16016693e-06,6.70918144e-07,6.06681093,1,CCM,0.300000012,3.0999999,CCM,0.0222166065,3.1,128,1,3649836058
object,39013120065562,52.8807071,-27.6503881,23.6930008,galaxySED/Exp.40E09.04Z.spec.gz,2.77,0,0,0,0,0,sersic2d,4.59103774e-06,4.58606194e-06,2.89929746,4,CCM,0.100000001,3.0999999,CCM,0.0250947579,3.1,16,0,3901312026
object,39013120066586,52.8804307,-27.6498583,23.6930008,galaxySED/Exp.40E09.04Z.spec.gz,2.77,0,0,0,0,0,sersic2d,4.59103774e-06,4.58606194e-06,2.89929746,4,CCM,0.100000001,3.0999999,CCM,0.0251071943,3.1,16,1,3901312026
object,39123407831066,53.2216431,-27.3560945,31.0737305,galaxySED/Inst.25E09.02Z.spec.gz,4.13,0,0,0,0,0,sersic2d,9.01185712e-07,8.97524443e-07,5.43523482,4,CCM,0.0,3.0999999,CCM,0.0220415934,3.1,740,0,3912340506
object,39123407832090,53.221467,-27.3563806,31.0737305,galaxySED/Inst.25E09.02Z.spec.gz,4.13,0,0,0,0,0,sersic2d,9.01185712e-07,8.97524443e-07,5.43523482,4,CCM,0.0,3.0999999,CCM,0.0220497737,3.1,740,1,3912340506
object,40078737387546,52.9530385,-27.4847474,28.6927109,galaxySED/Inst.16E09.02Z.spec.gz,3.26,0,0,0,0,0,sersic2d,7.77643111e-07,7.7764116e-07,1.23611235,4,CCM,0.200000003,3.0999999,CCM,0.0280761538,3.1,495,0,4007873562
object,40078737388570,52.9528956,-27.4845348,28.6927109,galaxySED/Inst.16E09.02Z.spec.gz,3.26,0,0,0,0,0,sersic2d,7.77643111e-07,7.7764116e-07,1.23611235,4,CCM,0.200000003,3.0999999,CCM,0.0280978194,3.1,495,1,4007873562
object,40384594456602,53.0939124,-27.6203189,23.7517796,galaxySED/Inst.16E09.04Z.spec.gz,1.75,0,0,0,0,0,sersic2d,3.00182467e-06,2.74119466e-06,2.63211103,4,CCM,0.300000012,3.0999999,CCM,0.0299885425,3.1,131,0,4038459418
object,40384594457626,53.0936079,-27.6199883,23.7517796,galaxySED/Inst.16E09.04Z.spec.gz,1.75,0,0,0,0,0,sersic2d,3.00182467e-06,2.74119466e-06,2.63211103,4,CCM,0.300000012,3.0999999,CCM,0.0299904955,3.1,131,1,4038459418
object,39123407831067,53.2216431,-27.3560945,26.0066509,galaxySED/Const.80E09.1Z.spec.gz,4.13,0,0,0,0,0,sersic2d,1.68388546e-06,1.49198066e-06,5.43523482,1,CCM,0.0,3.0999999,CCM,0.0220415934,3.1,740,0,3912340506
object,39123407832091,53.221467,-27.3563806,26.0066509,galaxySED/Const.80E09.1Z.spec.gz,4.13,0,0,0,0,0,sersic2d,1.68388546e-06,1.49198066e-06,5.43523482,1,CCM,0.0,3.0999999,CCM,0.0220497737,3.1,740,1,3912340506
object,40078737387547,52.9530385,-27.4847474,26.0164394,galaxySED/Const.80E09.04Z.spec.gz,3.26,0,0,0,0,0,sersic2d,2.38178494e-06,2.041163e-06,1.23611235,1,CCM,0.0,3.0999999,CCM,0.0280761538,3.1,495,0,4007873562
object,40078737388571,52.9528956,-27.4845348,26.0164394,galaxySED/Const.80E09.04Z.spec.gz,3.26,0,0,0,0,0,sersic2d,2.38178494e-06,2.041163e-06,1.23611235,1,CCM,0.0,3.0999999,CCM,0.0280978194,3.1,495,1,4007873562
object,40384594456603,53.0939124,-27.6203189,24.7483902,galaxySED/Const.10E10.25Z.spec.gz,1.75,0,0,0,0,0,sersic2d,7.85627465e-07,1.77751121e-07,2.63211103,1,CCM,0.899999976,3.0999999,CCM,0.0299885425,3.1,131,0,4038459418
object,40384594457627,53.0936079,-27.6199883,24.7483902,galaxySED/Const.10E10.25Z.spec.gz,1.75,0,0,0,0,0,sersic2d,7.85627465e-07,1.77751121e-07,2.63211103,1,CCM,0.899999976,3.0999999,CCM,0.0299904955,3.1,131,1,4038459418
object,42598165856283,52.8570995,-27.2864192,25.1214809,galaxySED/Burst.16E09.02Z.spec.gz,0.9,0,0,0,0,0,sersic2d,1.22084032e-06,5.37401403e-07,4.87275123,1,CCM,0.400000006,3.0999999,CCM,0.0301410728,3.1,336,0,4259816474
object,42598165857307,52.8570383,-27.2862034,25.1214809,galaxySED/Burst.16E09.02Z.spec.gz,0.9,0,0,0,0,0,sersic2d,1.22084032e-06,5.37401403e-07,4.87275123,1,CCM,0.400000006,3.0999999,CCM,0.0301421466,3.1,336,1,4259816474
object,42728920137755,53.0659335,-27.2869823,25.2672691,galaxySED/Burst.16E09.02Z.spec.gz,1.06,0,0,0,0,0,sersic2d,2.88553013e-06,1.69520534e-06,3.77271603,1,CCM,0.300000012,3.0999999,CCM,0.0219958927,3.1,268,0,4272891930
object,42728920138779,53.0657024,-27.2869956,25.2672691,galaxySED/Burst.16E09.02Z.spec.gz,1.06,0,0,0,0,0,sersic2d,2.88553013e-06,1.69520534e-06,3.77271603,1,CCM,0.300000012,3.0999999,CCM,0.0220140579,3.1,268,1,4272891930
object,43943209652250,52.9274955,-27.5505347,24.9796104,galaxySED/Inst.25E09.02Z.spec.gz,1.18,0,0,0,0,0,sersic2d,1.87215847e-06,1.71779467e-06,3.59636336,4,CCM,0.400000006,3.0999999,CCM,0.0251511563,3.1,169,0,4394320922
object,43943209653274,52.9269386,-27.5502887,24.9796104,galaxySED/Inst.25E09.02Z.spec.gz,1.18,0,0,0,0,0,sersic2d,1.87215847e-06,1.71779467e-06,3.59636336,4,CCM,0.400000006,3.0999999,CCM,0.025191751,3.1,169,1,4394320922
object,43943209654298,52.9276146,-27.5499313,24.9796104,galaxySED/Inst.25E09.02Z.spec.gz,1.18,0,0,0,0,0,sersic2d,1.87215847e-06,1.71779467e-06,3.59636336,4,CCM,0.400000006,3.0999999,CCM,0.0251765133,3.1,169,2,4394320922
object,43943209655322,52.9269618,-27.5497123,24.9796104,galaxySED/Inst.25E09.02Z.spec.gz,1.18,0,0,0,0,0,sersic2d,1.87215847e-06,1.71779467e-06,3.59636336,4,CCM,0.400000006,3.0999999,CCM,0.0252206607,3.1,169,3,4394320922
object,44005399924762,53.3233537,-27.5176149,28.5576801,galaxySED/Inst.16E09.02Z.spec.gz,2.98,0,0,0,0,0,sersic2d,8.1561324e-07,8.04621993e-07,0.941455076,4,CCM,0.300000012,3.0999999,CCM,0.023122783,3.1,841,0,4400539674
object,44005399925786,53.3233296,-27.5174603,28.5576801,galaxySED/Inst.16E09.02Z.spec.gz,2.98,0,0,0,0,0,sersic2d,8.1561324e-07,8.04621993e-07,0.941455076,4,CCM,0.300000012,3.0999999,CCM,0.0231210544,3.1,841,1,4400539674
object,44132056678426,53.0680895,-27.4820585,25.3232403,galaxySED/Exp.25E09.04Z.spec.gz,2.88,0,0,0,0,0,sersic2d,3.19747079e-06,3.19735693e-06,6.14764639,4,CCM,0.100000001,3.0999999,CCM,0.0289355512,3.1,400,0,4413205530
object,44132056679450,53.0677132,-27.4824328,25.3232403,galaxySED/Exp.25E09.04Z.spec.gz,2.88,0,0,0,0,0,sersic2d,3.19747079e-06,3.19735693e-06,6.14764639,4,CCM,0.100000001,3.0999999,CCM,0.0289249022,3.1,400,1,4413205530
object,44593419374618,53.086662,-27.3974423,25.7474403,galaxySED/Inst.25E09.02Z.spec.gz,1.55,0,0,0,0,0,sersic2d,1.10735905e-06,9.45414313e-07,0.184616069,4,CCM,0.300000012,3.0999999,CCM,0.0239233047,3.1,277,0,4459341850
object,44593419375642,53.0871755,-27.3972645,25.7474403,galaxySED/Inst.25E09.02Z.spec.gz,1.55,0,0,0,0,0,sersic2d,1.10735905e-06,9.45414313e-07,0.184616069,4,CCM,0.300000012,3.0999999,CCM,0.0238993675,3.1,277,1,4459341850
object,44593419376666,53.0866523,-27.396923,25.7474403,galaxySED/Inst.25E09.02Z.spec.gz,1.55,0,0,0,0,0,sersic2d,1.10735905e-06,9.45414313e-07,0.184616069,4,CCM,0.300000012,3.0999999,CCM,0.0239023035,3.1,277,2,4459341850
object,44593419377690,53.0872316,-27.3968407,25.7474403,galaxySED/Inst.25E09.02Z.spec.gz,1.55,0,0,0,0,0,sersic2d,1.10735905e-06,9.45414313e-07,0.184616069,4,CCM,0.300000012,3.0999999,CCM,0.0238801528,3.1,277,3,4459341850
object,45146074071066,53.0006601,-27.3003611,29.2826405,galaxySED/Inst.20E09.02Z.spec.gz,4.13,0,0,0,0,0,sersic2d,1.48012749e-06,1.47766848e-06,2.9419131,4,CCM,0.0,3.0999999,CCM,0.024952052,3.1,740,0,4514607130
object,45146074072090,53.0004841,-27.3006473,29.2826405,galaxySED/Inst.20E09.02Z.spec.gz,4.13,0,0,0,0,0,sersic2d,1.48012749e-06,1.47766848e-06,2.9419131,4,CCM,0.0,3.0999999,CCM,0.0249661955,3.1,740,1,4514607130
object,45850553671706,52.7624144,-27.480493,26.7835503,galaxySED/Burst.32E09.04Z.spec.gz,1.25,0,0,0,0,0,sersic2d,5.78661978e-07,4.73412319e-07,0.0731958674,4,CCM,0.100000001,3.0999999,CCM,0.0294986216,3.1,330,0,4585055258
object,45850553672730,52.7622862,-27.4801524,26.7835503,galaxySED/Burst.32E09.04Z.spec.gz,1.25,0,0,0,0,0,sersic2d,5.78661978e-07,4.73412319e-07,0.0731958674,4,CCM,0.100000001,3.0999999,CCM,0.0297847181,3.1,330,1,4585055258
object,47790284922906,53.0046846,-27.6536322,25.2090092,galaxySED/Burst.40E09.02Z.spec.gz,1.11,0,0,0,0,0,sersic2d,1.4510847e-06,1.10933952e-06,2.61188512,4,CCM,0.200000003,3.0999999,CCM,0.0296561637,3.1,30,0,4779028506
object,47790284923930,53.0046193,-27.6534348,25.2090092,galaxySED/Burst.40E09.02Z.spec.gz,1.11,0,0,0,0,0,sersic2d,1.4510847e-06,1.10933952e-06,2.61188512,4,CCM,0.200000003,3.0999999,CCM,0.0296450807,3.1,30,1,4779028506
object,47807601397786,53.2458203,-27.459009,23.4469604,galaxySED/Inst.16E09.04Z.spec.gz,1.76,0,0,0,0,0,sersic2d,3.41431787e-06,3.40713086e-06,2.26465472,4,CCM,0.600000024,3.0999999,CCM,0.0205605795,3.1,185,0,4780760090
object,47807601398810,53.2457599,-27.4586006,23.4469604,galaxySED/Inst.16E09.04Z.spec.gz,1.76,0,0,0,0,0,sersic2d,3.41431787e-06,3.40713086e-06,2.26465472,4,CCM,0.600000024,3.0999999,CCM,0.0205537913,3.1,185,1,4780760090
object,49406668812314,52.7894981,-27.4046056,24.4075298,galaxySED/Exp.50E09.04Z.spec.gz,1.89,0,0,0,0,0,sersic2d,2.61056279e-06,2.59807431e-06,1.70132957,4,CCM,0.100000001,3.0999999,CCM,0.0296675465,3.1,3,0,4940666906
object,49406668813338,52.7890722,-27.4042836,24.4075298,galaxySED/Exp.50E09.04Z.spec.gz,1.89,0,0,0,0,0,sersic2d,2.61056279e-06,2.59807431e-06,1.70132957,4,CCM,0.100000001,3.0999999,CCM,0.0296493335,3.1,3,1,4940666906
object,49492941434906,52.8104441,-27.6653133,25.3435097,galaxySED/Burst.40E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,1.37773622e-06,1.31304028e-06,2.72409315,4,CCM,0.200000003,3.0999999,CCM,0.0254085971,3.1,155,0,4949294106
object,49492941435930,52.8097572,-27.6652295,25.3435097,galaxySED/Burst.40E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,1.37773622e-06,1.31304028e-06,2.72409315,4,CCM,0.200000003,3.0999999,CCM,0.0254401884,3.1,155,1,4949294106
object,49492941436954,52.8103195,-27.6648333,25.3435097,galaxySED/Burst.40E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,1.37773622e-06,1.31304028e-06,2.72409315,4,CCM,0.200000003,3.0999999,CCM,0.0254368429,3.1,155,2,4949294106
object,49492941437978,52.8104216,-27.6648701,25.3435097,galaxySED/Burst.40E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,1.37773622e-06,1.31304028e-06,2.72409315,4,CCM,0.200000003,3.0999999,CCM,0.0254309502,3.1,155,3,4949294106
object,50908621512730,53.0992725,-27.6238949,28.4488506,galaxySED/Inst.20E09.002Z.spec.gz,1.64,0,0,0,0,0,sersic2d,7.41139006e-07,6.98625234e-07,0.336149286,4,CCM,0.400000006,3.0999999,CCM,0.0299737392,3.1,174,0,5090862106
object,50908621513754,53.0988012,-27.6239854,28.4488506,galaxySED/Inst.20E09.002Z.spec.gz,1.64,0,0,0,0,0,sersic2d,7.41139006e-07,6.98625234e-07,0.336149286,4,CCM,0.400000006,3.0999999,CCM,0.0299715541,3.1,174,1,5090862106
object,43943209652251,52.9274955,-27.5505347,26.0998402,galaxySED/Burst.50E09.04Z.spec.gz,1.18,0,0,0,0,0,sersic2d,1.19132441e-06,9.51663537e-07,3.59636336,1,CCM,0.100000001,3.0999999,CCM,0.0251511563,3.1,169,0,4394320922
object,43943209653275,52.9269386,-27.5502887,26.0998402,galaxySED/Burst.50E09.04Z.spec.gz,1.18,0,0,0,0,0,sersic2d,1.19132441e-06,9.51663537e-07,3.59636336,1,CCM,0.100000001,3.0999999,CCM,0.025191751,3.1,169,1,4394320922
object,43943209654299,52.9276146,-27.5499313,26.0998402,galaxySED/Burst.50E09.04Z.spec.gz,1.18,0,0,0,0,0,sersic2d,1.19132441e-06,9.51663537e-07,3.59636336,1,CCM,0.100000001,3.0999999,CCM,0.0251765133,3.1,169,2,4394320922
object,43943209655323,52.9269618,-27.5497123,26.0998402,galaxySED/Burst.50E09.04Z.spec.gz,1.18,0,0,0,0,0,sersic2d,1.19132441e-06,9.51663537e-07,3.59636336,1,CCM,0.100000001,3.0999999,CCM,0.0252206607,3.1,169,3,4394320922
object,44005399924763,53.3233537,-27.5176149,24.8523998,galaxySED/Exp.25E09.1Z.spec.gz,2.98,0,0,0,0,0,sersic2d,2.30445806e-06,1.72920818e-06,0.941455076,1,CCM,0.100000001,3.0999999,CCM,0.023122783,3.1,841,0,4400539674
object,44005399925787,53.3233296,-27.5174603,24.8523998,galaxySED/Exp.25E09.1Z.spec.gz,2.98,0,0,0,0,0,sersic2d,2.30445806e-06,1.72920818e-06,0.941455076,1,CCM,0.100000001,3.0999999,CCM,0.0231210544,3.1,841,1,4400539674
object,44132056678427,53.0680895,-27.4820585,26.8688507,galaxySED/Inst.79E06.25Z.spec.gz,2.88,0,0,0,0,0,sersic2d,4.38246369e-07,1.00395706e-07,6.14764639,1,CCM,0.899999976,3.0999999,CCM,0.0289355512,3.1,400,0,4413205530
object,44132056679451,53.0677132,-27.4824328,26.8688507,galaxySED/Inst.79E06.25Z.spec.gz,2.88,0,0,0,0,0,sersic2d,4.38246369e-07,1.00395706e-07,6.14764639,1,CCM,0.899999976,3.0999999,CCM,0.0289249022,3.1,400,1,4413205530
object,44593419374619,53.086662,-27.3974423,22.9397297,galaxySED/Burst.16E09.1Z.spec.gz,1.55,0,0,0,0,0,sersic2d,9.74106579e-07,2.23318761e-07,0.184616069,1,CCM,0.899999976,3.0999999,CCM,0.0239233047,3.1,277,0,4459341850
object,44593419375643,53.0871755,-27.3972645,22.9397297,galaxySED/Burst.16E09.1Z.spec.gz,1.55,0,0,0,0,0,sersic2d,9.74106579e-07,2.23318761e-07,0.184616069,1,CCM,0.899999976,3.0999999,CCM,0.0238993675,3.1,277,1,4459341850
object,44593419376667,53.0866523,-27.396923,22.9397297,galaxySED/Burst.16E09.1Z.spec.gz,1.55,0,0,0,0,0,sersic2d,9.74106579e-07,2.23318761e-07,0.184616069,1,CCM,0.899999976,3.0999999,CCM,0.0239023035,3.1,277,2,4459341850
object,44593419377691,53.0872316,-27.3968407,22.9397297,galaxySED/Burst.16E09.1Z.spec.gz,1.55,0,0,0,0,0,sersic2d,9.74106579e-07,2.23318761e-07,0.184616069,1,CCM,0.899999976,3.0999999,CCM,0.0238801528,3.1,277,3,4459341850
object,45146074071067,53.0006601,-27.3003611,25.8397007,galaxySED/Const.80E09.04Z.spec.gz,4.13,0,0,0,0,0,sersic2d,2.52519513e-06,2.44058659e-06,2.9419131,1,CCM,0.0,3.0999999,CCM,0.024952052,3.1,740,0,4514607130
object,45146074072091,53.0004841,-27.3006473,25.8397007,galaxySED/Const.80E09.04Z.spec.gz,4.13,0,0,0,0,0,sersic2d,2.52519513e-06,2.44058659e-06,2.9419131,1,CCM,0.0,3.0999999,CCM,0.0249661955,3.1,740,1,4514607130
object,45850553671707,52.7624144,-27.480493,23.1924095,galaxySED/Inst.12E09.04Z.spec.gz,1.25,0,0,0,0,0,sersic2d,2.25961864e-06,5.93739679e-07,0.0731958674,1,CCM,0.800000012,3.0999999,CCM,0.0294986216,3.1,330,0,4585055258
object,45850553672731,52.7622862,-27.4801524,23.1924095,galaxySED/Inst.12E09.04Z.spec.gz,1.25,0,0,0,0,0,sersic2d,2.25961864e-06,5.93739679e-07,0.0731958674,1,CCM,0.800000012,3.0999999,CCM,0.0297847181,3.1,330,1,4585055258
object,47790284922907,53.0046846,-27.6536322,27.3822708,galaxySED/Burst.32E09.02Z.spec.gz,1.11,0,0,0,0,0,sersic2d,2.33569804e-06,1.31344556e-06,2.61188512,1,CCM,0.300000012,3.0999999,CCM,0.0296561637,3.1,30,0,4779028506
object,47790284923931,53.0046193,-27.6534348,27.3822708,galaxySED/Burst.32E09.02Z.spec.gz,1.11,0,0,0,0,0,sersic2d,2.33569804e-06,1.31344556e-06,2.61188512,1,CCM,0.300000012,3.0999999,CCM,0.0296450807,3.1,30,1,4779028506
object,47807601397787,53.2458203,-27.459009,25.0776806,galaxySED/Const.12E10.25Z.spec.gz,1.76,0,0,0,0,0,sersic2d,1.05532887e-06,2.3724697e-07,2.26465472,1,CCM,0.899999976,3.0999999,CCM,0.0205605795,3.1,185,0,4780760090
object,47807601398811,53.2457599,-27.4586006,25.0776806,galaxySED/Const.12E10.25Z.spec.gz,1.76,0,0,0,0,0,sersic2d,1.05532887e-06,2.3724697e-07,2.26465472,1,CCM,0.899999976,3.0999999,CCM,0.0205537913,3.1,185,1,4780760090
object,49406668812315,52.7894981,-27.4046056,25.2295399,galaxySED/Exp.40E09.25Z.spec.gz,1.89,0,0,0,0,0,sersic2d,1.60529851e-06,1.21956624e-06,1.70132957,1,CCM,0.100000001,3.0999999,CCM,0.0296675465,3.1,3,0,4940666906
object,49406668813339,52.7890722,-27.4042836,25.2295399,galaxySED/Exp.40E09.25Z.spec.gz,1.89,0,0,0,0,0,sersic2d,1.60529851e-06,1.21956624e-06,1.70132957,1,CCM,0.100000001,3.0999999,CCM,0.0296493335,3.1,3,1,4940666906
object,49492941434907,52.8104441,-27.6653133,28.7203007,galaxySED/Burst.25E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,1.34556835e-06,5.16651879e-07,2.72409315,1,CCM,0.5,3.0999999,CCM,0.0254085971,3.1,155,0,4949294106
object,49492941435931,52.8097572,-27.6652295,28.7203007,galaxySED/Burst.25E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,1.34556835e-06,5.16651879e-07,2.72409315,1,CCM,0.5,3.0999999,CCM,0.0254401884,3.1,155,1,4949294106
object,49492941436955,52.8103195,-27.6648333,28.7203007,galaxySED/Burst.25E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,1.34556835e-06,5.16651879e-07,2.72409315,1,CCM,0.5,3.0999999,CCM,0.0254368429,3.1,155,2,4949294106
object,49492941437979,52.8104216,-27.6648701,28.7203007,galaxySED/Burst.25E09.02Z.spec.gz,0.86,0,0,0,0,0,sersic2d,1.34556835e-06,5.16651879e-07,2.72409315,1,CCM,0.5,3.0999999,CCM,0.0254309502,3.1,155,3,4949294106
object,50908621512731,53.0992725,-27.6238949,25.4509296,galaxySED/Inst.40E07.02Z.spec.gz,1.64,0,0,0,0,0,sersic2d,1.04129158e-06,5.09999756e-07,0.336149286,1,CCM,0.400000006,3.0999999,CCM,0.0299737392,3.1,174,0,5090862106
object,50908621513755,53.0988012,-27.6239854,25.4509296,galaxySED/Inst.40E07.02Z.spec.gz,1.64,0,0,0,0,0,sersic2d,1.04129158e-06,5.09999756e-07,0.336149286,1,CCM,0.400000006,3.0999999,CCM,0.0299715541,3.1,174,1,5090862106
object,51454915465242,53.3366439,-27.5084124,27.5503902,galaxySED/Burst.25E09.02Z.spec.gz,1.69,0,0,0,0,0,sersic2d,7.80620311e-07,6.39700483e-07,4.03087487,4,CCM,0.200000003,3.0999999,CCM,0.0238942354,3.1,221,0,5145491482
object,51454915466266,53.3367008,-27.5081609,27.5503902,galaxySED/Burst.25E09.02Z.spec.gz,1.69,0,0,0,0,0,sersic2d,7.80620311e-07,6.39700483e-07,4.03087487,4,CCM,0.200000003,3.0999999,CCM,0.0238952115,3.1,221,1,5145491482
object,51454966525978,52.8950287,-27.1656385,27.5503902,galaxySED/Burst.25E09.02Z.spec.gz,2.26,0,0,0,0,0,sersic2d,7.80620311e-07,6.39700483e-07,4.03087487,4,CCM,0.200000003,3.0999999,CCM,0.0246242507,3.1,187,0,5145496602
object,51454966527002,52.8948633,-27.1653089,27.5503902,galaxySED/Burst.25E09.02Z.spec.gz,2.26,0,0,0,0,0,sersic2d,7.80620311e-07,6.39700483e-07,4.03087487,4,CCM,0.200000003,3.0999999,CCM,0.0246244035,3.1,187,1,5145496602
object,52009881600026,53.0789407,-27.4634678,26.9442196,galaxySED/Inst.50E09.02Z.spec.gz,1.19,0,0,0,0,0,sersic2d,6.0742497e-07,5.94382062e-07,3.15590155,4,CCM,0.0,3.0999999,CCM,0.0277460428,3.1,0,0,5200988186
object,52009881601050,53.0793869,-27.4636394,26.9442196,galaxySED/Inst.50E09.02Z.spec.gz,1.19,0,0,0,0,0,sersic2d,6.0742497e-07,5.94382062e-07,3.15590155,4,CCM,0.0,3.0999999,CCM,0.0277553133,3.1,0,1,5200988186
object,52009902485530,53.2116764,-27.4574842,26.9442196,galaxySED/Inst.50E09.02Z.spec.gz,1.18,0,0,0,0,0,sersic2d,6.0742497e-07,5.94382062e-07,3.15590155,4,CCM,0.0,3.0999999,CCM,0.0221655062,3.1,99,0,5200990234
object,52009902486554,53.2118824,-27.4574598,26.9442196,galaxySED/Inst.50E09.02Z.spec.gz,1.18,0,0,0,0,0,sersic2d,6.0742497e-07,5.94382062e-07,3.15590155,4,CCM,0.0,3.0999999,CCM,0.022149767,3.1,99,1,5200990234
