prefix,uniqueId,raPhoSim,decPhoSim,phosimMagNorm,sedFilepath,redshift,shear1,shear2,kappa,raOffset,decOffset,spatialmodel,majorAxis,minorAxis,positionAngle,sindex,internalExtinctionModel,internalAv,internalRv,galacticExtinctionModel,galacticAv,galacticRv,galaxy_id,twinkles_system,image_number
object,21240330370155,53.75119,-28.064994899999995,22.5436471,galaxySED/Const.10E10.1Z.spec.gz,0.620000005,0.0103511587,-0.00464445818,-0.000732779503,0,0,sersic2d,0.138451159,0.06898109940000001,66.7486966,1,CCM,1.45094102,2.59364097,CCM,0.0316367434,3.1,2074251,31,3
object,21241067647083,53.7522786,-28.0612001,20.4598405,galaxySED/Exp.20E09.1Z.spec.gz,0.620000005,0.0100604501,-0.005510431709999999,-0.00035965442699999997,0,0,sersic2d,0.436453737,0.358434463,101.9292,1,CCM,0.8262333740000001,3.00964293,CCM,0.0317093271,3.1,2074323,31,0
object,21241067648107,53.752971200000005,-28.060913300000003,20.4598405,galaxySED/Exp.20E09.1Z.spec.gz,0.620000005,0.0100604501,-0.005510431709999999,-0.00035965442699999997,0,0,sersic2d,0.436453737,0.358434463,101.9292,1,CCM,0.8262333740000001,3.67899185,CCM,0.0317680005,3.1,2074323,31,1
object,21241067649131,53.7530007,-28.0605994,20.4598405,galaxySED/Exp.20E09.1Z.spec.gz,0.620000005,0.0100604501,-0.005510431709999999,-0.00035965442699999997,0,0,sersic2d,0.436453737,0.358434463,101.9292,1,CCM,0.8262333740000001,1.42555076,CCM,0.0317679964,3.1,2074323,31,2
object,21241067650155,53.752356799999994,-28.0605022,20.4598405,galaxySED/Exp.20E09.1Z.spec.gz,0.620000005,0.0100604501,-0.005510431709999999,-0.00035965442699999997,0,0,sersic2d,0.436453737,0.358434463,101.9292,1,CCM,0.8262333740000001,2.28728372,CCM,0.0317103629,3.1,2074323,31,3
object,21242542604395,53.74116110000001,-28.059174199999998,22.6783668,galaxySED/Inst.25E07.002Z.spec.gz,0.620000005,0.0085003376,-0.00580766099,7.87973404e-05,0,0,sersic2d,0.0431578242,0.022106773599999997,172.617601,1,CCM,0.407312513,4.76352661,CCM,0.030756879700000003,3.1,2074467,128,0
object,21242542605419,53.74119520000001,-28.0589418,22.6783668,galaxySED/Inst.25E07.002Z.spec.gz,0.620000005,0.0085003376,-0.00580766099,7.87973404e-05,0,0,sersic2d,0.0431578242,0.022106773599999997,172.617601,1,CCM,2.74568138,4.37583366,CCM,0.030756502,3.1,2074467,128,1
object,21247795327083,53.5972189,-28.352066999999998,23.672929500000002,galaxySED/Exp.62E09.1Z.spec.gz,0.620000005,-0.000814836822,0.00514124939,0.00792247057,0,0,sersic2d,0.0997396203,0.035631113900000004,168.36346,1,CCM,2.7459808,4.53073525,CCM,0.0286303569,3.1,2074980,31,0
object,21247795328107,53.597913399999996,-28.351780199999997,23.672929500000002,galaxySED/Exp.62E09.1Z.spec.gz,0.620000005,-0.000814836822,0.00514124939,0.00792247057,0,0,sersic2d,0.0997396203,0.035631113900000004,168.36346,1,CCM,0.43293481799999994,4.91098674,CCM,0.028620353799999998,3.1,2074980,31,1
object,21247795329131,53.5979429,-28.3514663,23.672929500000002,galaxySED/Exp.62E09.1Z.spec.gz,0.620000005,-0.000814836822,0.00514124939,0.00792247057,0,0,sersic2d,0.0997396203,0.035631113900000004,168.36346,1,CCM,0.146691919,4.48270629,CCM,0.028627646899999998,3.1,2074980,31,2
object,21247795330155,53.59729720000001,-28.351369199999997,23.672929500000002,galaxySED/Exp.62E09.1Z.spec.gz,0.620000005,-0.000814836822,0.00514124939,0.00792247057,0,0,sersic2d,0.0997396203,0.035631113900000004,168.36346,1,CCM,1.33829818,4.17991353,CCM,0.028646259500000004,3.1,2074980,31,3
object,21282325004395,53.16927629999999,-28.6093999,20.8643937,galaxySED/Const.12E10.1Z.spec.gz,0.620000005,0.000761775067,0.00044553005100000004,-0.0033842325200000006,0,0,sersic2d,0.242851967,0.141222492,34.7659623,1,CCM,2.32308298,3.05754485,CCM,0.0287863248,3.1,2078352,128,0
object,21282325005419,53.1693106,-28.609167600000003,20.8643937,galaxySED/Const.12E10.1Z.spec.gz,0.620000005,0.000761775067,0.00044553005100000004,-0.0033842325200000006,0,0,sersic2d,0.242851967,0.141222492,34.7659623,1,CCM,2.32308298,1.90082112,CCM,0.028777191299999998,3.1,2078352,128,1
object,21292759564395,52.5725755,-28.466554499999997,25.7442734,galaxySED/Exp.80E09.0005Z.spec.gz,0.620000005,0.00275732833,-0.00247362535,-0.0063966512699999995,0,0,sersic2d,0.11258535300000001,0.0219779135,92.38019759999999,1,CCM,0.832009065,4.79379445,CCM,0.0278018248,3.1,2079371,128,0
