prefix,uniqueId,raPhoSim,decPhoSim,phoSimMagNorm,sedFilepath,redshift,shear1,shear2,kappa,raOffset,decOffset,spatialmodel,internalExtinctionModel,galacticExtinctionModel,galacticAv,galacticRv,twinkles_system,twinkles_img_num,lens_galaxy_uID
object,86215045608476,52.8240771,-27.3031307,23.8055154,agnSED/agn.spec.gz,1.56,0,0,0,0,0,point,none,CCM,0.0319511123,3.1,119,1,8621504538
object,86513675137052,52.7466859,-27.367405,21.18291,agnSED/agn.spec.gz,2.71,0,0,0,0,0,point,none,CCM,0.0291184856,3.1,219,0,8651367450
object,86513675138076,52.7473547,-27.367344,23.6744603,agnSED/agn.spec.gz,2.71,0,0,0,0,0,point,none,CCM,0.0291175866,3.1,219,1,8651367450
object,86846495658012,53.2810919,-27.4729894,20.8308118,agnSED/agn.spec.gz,1.12,0,0,0,0,0,point,none,CCM,0.0193235314,3.1,229,0,8684649498
object,86846495659036,53.2808062,-27.4728839,19.724972,agnSED/agn.spec.gz,1.12,0,0,0,0,0,point,none,CCM,0.0193335021,3.1,229,1,8684649498
object,87042027900956,53.1002066,-27.6182574,21.8295842,agnSED/agn.spec.gz,1.27,0,0,0,0,0,point,none,CCM,0.0300253572,3.1,93,0,8704202778
object,87042027901980,53.1003952,-27.6178628,21.3469945,agnSED/agn.spec.gz,1.27,0,0,0,0,0,point,none,CCM,0.0300293576,3.1,93,1,8704202778
object,93994936901660,53.0633485,-27.6662043,21.9718578,agnSED/agn.spec.gz,2.08,0,0,0,0,0,point,none,CCM,0.0297895835,3.1,142,0,9399493658
object,93994936902684,53.0633692,-27.6655616,22.1875336,agnSED/agn.spec.gz,2.08,0,0,0,0,0,point,none,CCM,0.029788128,3.1,142,1,9399493658
object,98547385360412,53.1904754,-27.6299614,23.3247619,agnSED/agn.spec.gz,2.3,0,0,0,0,0,point,none,CCM,0.026827822,3.1,254,0,9854738458
object,98547385361436,53.1905489,-27.6295095,23.6469556,agnSED/agn.spec.gz,2.3,0,0,0,0,0,point,none,CCM,0.0268173695,3.1,254,1,9854738458
object,100207012376604,52.785983,-27.5264274,22.7582893,agnSED/agn.spec.gz,1.75,0,0,0,0,0,point,none,CCM,0.0309808061,3.1,131,0,10020701210
object,100207012377628,52.7856787,-27.5260968,23.2418415,agnSED/agn.spec.gz,1.75,0,0,0,0,0,point,none,CCM,0.0309679289,3.1,131,1,10020701210
object,100653661409308,53.1652259,-27.3474407,22.8660263,agnSED/agn.spec.gz,1.33,0,0,0,0,0,point,none,CCM,0.0195973531,3.1,305,0,10065366042
object,100653661410332,53.1649963,-27.3472356,21.5136047,agnSED/agn.spec.gz,1.33,0,0,0,0,0,point,none,CCM,0.0195895574,3.1,305,1,10065366042
object,103533753765916,52.7483258,-27.5987349,23.3842645,agnSED/agn.spec.gz,1.14,0,0,0,0,0,point,none,CCM,0.0298485564,3.1,353,0,10353375258
object,103533753766940,52.7480757,-27.5986199,21.3477013,agnSED/agn.spec.gz,1.14,0,0,0,0,0,point,none,CCM,0.0298474062,3.1,353,1,10353375258
object,103576012800028,52.9826754,-27.4377659,22.4757396,agnSED/agn.spec.gz,1.19,0,0,0,0,0,point,none,CCM,0.0287318763,3.1,0,0,10357601306
object,103576012801052,52.9831216,-27.4379375,23.886473,agnSED/agn.spec.gz,1.19,0,0,0,0,0,point,none,CCM,0.0287073627,3.1,0,1,10357601306
object,105381511102492,53.2356612,-27.2898903,18.81055,agnSED/agn.spec.gz,1.33,0,0,0,0,0,point,none,CCM,0.022552239,3.1,484,0,10538150938
object,105381511103516,53.2357199,-27.2900203,21.019843,agnSED/agn.spec.gz,1.33,0,0,0,0,0,point,none,CCM,0.0225540721,3.1,484,1,10538150938
object,113571882065948,53.295986,-27.5917989,23.9281542,agnSED/agn.spec.gz,2.26,0,0,0,0,0,point,none,CCM,0.0201515521,3.1,270,0,11357188122
object,113571882066972,53.2956288,-27.5908744,23.0931325,agnSED/agn.spec.gz,2.26,0,0,0,0,0,point,none,CCM,0.0201578008,3.1,270,1,11357188122
object,117943224807452,52.9917074,-27.1649182,23.3087606,agnSED/agn.spec.gz,1.56,0,0,0,0,0,point,none,CCM,0.0225728729,3.1,119,0,11794322458
object,117943224808476,52.9922917,-27.1645434,23.4413111,agnSED/agn.spec.gz,1.56,0,0,0,0,0,point,none,CCM,0.0225720371,3.1,119,1,11794322458
object,118077942751260,53.3429598,-27.4011004,23.6274459,agnSED/agn.spec.gz,1.56,0,0,0,0,0,point,none,CCM,0.0229869124,3.1,242,0,11807794202
object,118077942752284,53.3427291,-27.4008022,23.4801288,agnSED/agn.spec.gz,1.56,0,0,0,0,0,point,none,CCM,0.0229900474,3.1,242,1,11807794202
object,118166131359772,52.8020687,-27.6231822,23.6814766,agnSED/agn.spec.gz,5.41,0,0,0,0,0,point,none,CCM,0.0287282844,3.1,664,0,11816612890
object,118166131360796,52.8020259,-27.6227067,23.6108708,agnSED/agn.spec.gz,5.41,0,0,0,0,0,point,none,CCM,0.0287510324,3.1,664,1,11816612890
object,119585036349468,53.2171909,-27.5582514,23.5372905,agnSED/agn.spec.gz,1.44,0,0,0,0,0,point,none,CCM,0.024201362,3.1,515,0,11958503450
object,119585036350492,53.2171027,-27.5580654,24.0657097,agnSED/agn.spec.gz,1.44,0,0,0,0,0,point,none,CCM,0.0242068347,3.1,515,1,11958503450
object,120004701134876,53.0786162,-27.1832936,23.008925,agnSED/agn.spec.gz,1.37,0,0,0,0,0,point,none,CCM,0.0229144285,3.1,238,0,12000470042
object,120004701135900,53.0784816,-27.1830347,22.1944013,agnSED/agn.spec.gz,1.37,0,0,0,0,0,point,none,CCM,0.0229129083,3.1,238,1,12000470042
object,121187370528796,53.3193297,-27.4742464,23.252784,agnSED/agn.spec.gz,4.52,0,0,0,0,0,point,none,CCM,0.0226048191,3.1,383,0,12118736922
object,121187370529820,53.3188098,-27.4739825,23.2354148,agnSED/agn.spec.gz,4.52,0,0,0,0,0,point,none,CCM,0.0225753708,3.1,383,1,12118736922
object,121187370530844,53.3196691,-27.4738849,22.9141018,agnSED/agn.spec.gz,4.52,0,0,0,0,0,point,none,CCM,0.0226221808,3.1,383,2,12118736922
object,121187370531868,53.3192703,-27.4735453,23.5232987,agnSED/agn.spec.gz,4.52,0,0,0,0,0,point,none,CCM,0.0225988344,3.1,383,3,12118736922
object,124536136908828,53.0140967,-27.3829218,23.6981564,agnSED/agn.spec.gz,1.58,0,0,0,0,0,point,none,CCM,0.0267694733,3.1,300,0,12453613594
object,124536136909852,53.0145697,-27.3826666,23.1370576,agnSED/agn.spec.gz,1.58,0,0,0,0,0,point,none,CCM,0.0267444644,3.1,300,1,12453613594
object,124710073589788,53.1944315,-27.3566875,22.9290519,agnSED/agn.spec.gz,3.35,0,0,0,0,0,point,none,CCM,0.0215018119,3.1,310,0,12471007258
object,124710073590812,53.1943034,-27.3565051,23.3577915,agnSED/agn.spec.gz,3.35,0,0,0,0,0,point,none,CCM,0.0214915844,3.1,310,1,12471007258
object,124710073591836,53.1938755,-27.3563539,23.2716218,agnSED/agn.spec.gz,3.35,0,0,0,0,0,point,none,CCM,0.0214765453,3.1,310,2,12471007258
object,124710073592860,53.1939476,-27.3568113,26.3331957,agnSED/agn.spec.gz,3.35,0,0,0,0,0,point,none,CCM,0.0214971222,3.1,310,3,12471007258
object,125977406083100,53.0615704,-27.5894062,22.1141485,agnSED/agn.spec.gz,1.38,0,0,0,0,0,point,none,CCM,0.0295359021,3.1,157,0,12597740570
object,125977406084124,53.0611211,-27.5890778,22.2464244,agnSED/agn.spec.gz,1.38,0,0,0,0,0,point,none,CCM,0.0295172017,3.1,157,1,12597740570
object,126159751606300,53.1956076,-27.6136154,22.2484313,agnSED/agn.spec.gz,1.46,0,0,0,0,0,point,none,CCM,0.0264011024,3.1,607,0,12615974938
object,126159751607324,53.1957677,-27.6135912,23.1964518,agnSED/agn.spec.gz,1.46,0,0,0,0,0,point,none,CCM,0.026389055,3.1,607,1,12615974938
object,131172321755164,53.2621883,-27.2776415,23.501433,agnSED/agn.spec.gz,1.31,0,0,0,0,0,point,none,CCM,0.0241344935,3.1,116,0,13117232154
object,131172321756188,53.2628711,-27.2774975,21.7252299,agnSED/agn.spec.gz,1.31,0,0,0,0,0,point,none,CCM,0.0241680777,3.1,116,1,13117232154
object,131890463604764,52.9411509,-27.1816364,21.1773905,agnSED/agn.spec.gz,1.49,0,0,0,0,0,point,none,CCM,0.0231417973,3.1,216,0,13189046298
object,131890463605788,52.9406746,-27.1813095,21.2698425,agnSED/agn.spec.gz,1.49,0,0,0,0,0,point,none,CCM,0.0231551502,3.1,216,1,13189046298
object,131890463606812,52.9414829,-27.1810755,22.0345195,agnSED/agn.spec.gz,1.49,0,0,0,0,0,point,none,CCM,0.0231295098,3.1,216,2,13189046298
object,131890463607836,52.9407842,-27.1808024,21.257336,agnSED/agn.spec.gz,1.49,0,0,0,0,0,point,none,CCM,0.023149718,3.1,216,3,13189046298
object,132935998562332,53.0318949,-27.1522271,22.6576121,agnSED/agn.spec.gz,1.57,0,0,0,0,0,point,none,CCM,0.0230193393,3.1,274,0,13293599770
object,132935998563356,53.0319708,-27.1516865,23.4952717,agnSED/agn.spec.gz,1.57,0,0,0,0,0,point,none,CCM,0.0230313319,3.1,274,1,13293599770
object,133211127869468,53.1213603,-27.669471,23.0398701,agnSED/agn.spec.gz,1.44,0,0,0,0,0,point,none,CCM,0.0296400205,3.1,515,0,13321112602
object,133211127870492,53.1212721,-27.6692851,23.3485685,agnSED/agn.spec.gz,1.44,0,0,0,0,0,point,none,CCM,0.0296407549,3.1,515,1,13321112602
object,138902847549468,52.7852468,-27.4276049,23.3857725,agnSED/agn.spec.gz,1.44,0,0,0,0,0,point,none,CCM,0.0297225533,3.1,515,0,13890284570
object,138902847550492,52.7851587,-27.427419,23.9670083,agnSED/agn.spec.gz,1.44,0,0,0,0,0,point,none,CCM,0.0297180369,3.1,515,1,13890284570
object,141768028647452,53.1704918,-27.1828336,23.6069484,agnSED/agn.spec.gz,1.56,0,0,0,0,0,point,none,CCM,0.0223766032,3.1,119,0,14176802842
object,141768028648476,53.1710762,-27.1824588,23.7573964,agnSED/agn.spec.gz,1.56,0,0,0,0,0,point,none,CCM,0.0224054843,3.1,119,1,14176802842
object,144466309607452,52.7956516,-27.2672156,23.1478288,agnSED/agn.spec.gz,1.56,0,0,0,0,0,point,none,CCM,0.0342899901,3.1,119,0,14446630938
object,144466309608476,52.7962364,-27.2668407,23.3461085,agnSED/agn.spec.gz,1.56,0,0,0,0,0,point,none,CCM,0.0343102291,3.1,119,1,14446630938
object,145443666014236,53.2278181,-27.4623008,21.3677562,agnSED/agn.spec.gz,1.23,0,0,0,0,0,point,none,CCM,0.0209041585,3.1,23,0,14544366618
object,145443666015260,53.2283232,-27.4622367,19.948583,agnSED/agn.spec.gz,1.23,0,0,0,0,0,point,none,CCM,0.0208656237,3.1,23,1,14544366618
object,149641298862108,52.8758139,-27.2720952,23.2670885,agnSED/agn.spec.gz,3.44,0,0,0,0,0,point,none,CCM,0.0291123327,3.1,230,0,14964129818
object,149641298863132,52.87626,-27.2717632,22.3032853,agnSED/agn.spec.gz,3.44,0,0,0,0,0,point,none,CCM,0.0290887612,3.1,230,1,14964129818
object,150889544654876,52.9698008,-27.6411871,22.7338154,agnSED/agn.spec.gz,1.37,0,0,0,0,0,point,none,CCM,0.0277957549,3.1,238,0,15088954394
object,150889544655900,52.9696656,-27.6409283,22.0531507,agnSED/agn.spec.gz,1.37,0,0,0,0,0,point,none,CCM,0.0277761898,3.1,238,1,15088954394
object,153965959839772,52.9372749,-27.6456044,23.721884,agnSED/agn.spec.gz,5.41,0,0,0,0,0,point,none,CCM,0.0260988912,3.1,664,0,15396595738
object,153965959840796,52.937232,-27.6451289,23.594306,agnSED/agn.spec.gz,5.41,0,0,0,0,0,point,none,CCM,0.0261113073,3.1,664,1,15396595738
object,154985217032220,53.0672234,-27.2230435,21.2891975,agnSED/agn.spec.gz,0.89,0,0,0,0,0,point,none,CCM,0.0226154695,3.1,252,0,15498521626
object,154985217033244,53.0673092,-27.222879,20.5972382,agnSED/agn.spec.gz,0.89,0,0,0,0,0,point,none,CCM,0.0226133157,3.1,252,1,15498521626
object,159991399436316,53.0388338,-27.5209714,20.9045942,agnSED/agn.spec.gz,2.28,0,0,0,0,0,point,none,CCM,0.0281366313,3.1,253,0,15999139866
object,159991399437340,53.03881,-27.5205294,22.4804951,agnSED/agn.spec.gz,2.28,0,0,0,0,0,point,none,CCM,0.0281391113,3.1,253,1,15999139866
object,160945040359452,53.0719516,-27.3760245,21.3218517,agnSED/agn.spec.gz,1.74,0,0,0,0,0,point,none,CCM,0.0227943054,3.1,244,0,16094503962
object,160945040360476,53.071607,-27.3759946,22.1005594,agnSED/agn.spec.gz,1.74,0,0,0,0,0,point,none,CCM,0.0228171204,3.1,244,1,16094503962
object,161040025980956,52.8425095,-27.462897,21.9385214,agnSED/agn.spec.gz,1.27,0,0,0,0,0,point,none,CCM,0.0331171236,3.1,93,0,16104002586
object,161040025981980,52.8426978,-27.4625024,21.5017003,agnSED/agn.spec.gz,1.27,0,0,0,0,0,point,none,CCM,0.0331309515,3.1,93,1,16104002586
object,161051556495388,53.2046464,-27.4102061,23.0916161,agnSED/agn.spec.gz,1.81,0,0,0,0,0,point,none,CCM,0.0230031576,3.1,160,0,16105155610
object,161051556496412,53.2047623,-27.4098388,23.1131036,agnSED/agn.spec.gz,1.81,0,0,0,0,0,point,none,CCM,0.0229800675,3.1,160,1,16105155610
object,165109474336796,52.9613803,-27.6716682,21.0616375,agnSED/agn.spec.gz,1.86,0,0,0,0,0,point,none,CCM,0.0299551498,3.1,258,0,16510947354
object,165109474337820,52.9609138,-27.6716119,19.995404,agnSED/agn.spec.gz,1.86,0,0,0,0,0,point,none,CCM,0.0299043378,3.1,258,1,16510947354
object,166744771297308,52.9545343,-27.5471366,23.4578341,agnSED/agn.spec.gz,1.63,0,0,0,0,0,point,none,CCM,0.0245570282,3.1,180,0,16674477082
object,166744771298332,52.9549883,-27.5470467,23.1384969,agnSED/agn.spec.gz,1.63,0,0,0,0,0,point,none,CCM,0.0245479637,3.1,180,1,16674477082
object,167196550471708,52.9657364,-27.1666024,20.6074748,agnSED/agn.spec.gz,1.25,0,0,0,0,0,point,none,CCM,0.0228253572,3.1,330,0,16719654938
object,167196550472732,52.9656086,-27.1662617,21.1862487,agnSED/agn.spec.gz,1.25,0,0,0,0,0,point,none,CCM,0.0228294392,3.1,330,1,16719654938
object,169407695691804,53.2984981,-27.3241122,23.2642771,agnSED/agn.spec.gz,2.71,0,0,0,0,0,point,none,CCM,0.0236838737,3.1,706,0,16940769306
object,169407695692828,53.2982151,-27.3236135,24.2478178,agnSED/agn.spec.gz,2.71,0,0,0,0,0,point,none,CCM,0.023687538,3.1,706,1,16940769306
object,169407695693852,53.2988442,-27.3237976,22.7472335,agnSED/agn.spec.gz,2.71,0,0,0,0,0,point,none,CCM,0.023693295,3.1,706,2,16940769306
object,169407695694876,53.2987786,-27.3235192,22.7911822,agnSED/agn.spec.gz,2.71,0,0,0,0,0,point,none,CCM,0.023696628,3.1,706,3,16940769306
object,171688625274908,53.1151258,-27.4871792,22.7115691,agnSED/agn.spec.gz,4.68,0,0,0,0,0,point,none,CCM,0.0285464931,3.1,780,0,17168862234
object,171688625275932,53.1149434,-27.4871655,23.4432099,agnSED/agn.spec.gz,4.68,0,0,0,0,0,point,none,CCM,0.0285459017,3.1,780,1,17168862234
object,174349292019740,52.848104,-27.2936314,22.6261473,agnSED/agn.spec.gz,1.42,0,0,0,0,0,point,none,CCM,0.0317678523,3.1,122,0,17434929178
object,174349292020764,52.8483647,-27.2935458,22.2856686,agnSED/agn.spec.gz,1.42,0,0,0,0,0,point,none,CCM,0.0317634406,3.1,122,1,17434929178
object,176018904162332,53.0987256,-27.2693419,22.2853639,agnSED/agn.spec.gz,1.57,0,0,0,0,0,point,none,CCM,0.0205715378,3.1,274,0,17601890330
object,176018904163356,53.0988016,-27.2688013,23.3696386,agnSED/agn.spec.gz,1.57,0,0,0,0,0,point,none,CCM,0.020573578,3.1,274,1,17601890330
object,176504803450908,52.986684,-27.1901375,20.7128767,agnSED/agn.spec.gz,2.34,0,0,0,0,0,point,none,CCM,0.0225029901,3.1,530,0,17650480154
object,176504803451932,52.9869053,-27.1900094,20.8241669,agnSED/agn.spec.gz,2.34,0,0,0,0,0,point,none,CCM,0.0224976049,3.1,530,1,17650480154
object,177389578547228,53.0470385,-27.6002143,22.0803322,agnSED/agn.spec.gz,2.4,0,0,0,0,0,point,none,CCM,0.0292815492,3.1,75,0,17738957850
object,177389578548252,53.0474603,-27.6004938,22.2172024,agnSED/agn.spec.gz,2.4,0,0,0,0,0,point,none,CCM,0.0292986573,3.1,75,1,17738957850
object,177712499732508,52.9979427,-27.6128536,23.3680904,agnSED/agn.spec.gz,2.37,0,0,0,0,0,point,none,CCM,0.0279111053,3.1,755,0,17771249690
object,177712499733532,52.9977665,-27.6132486,21.1268948,agnSED/agn.spec.gz,2.37,0,0,0,0,0,point,none,CCM,0.0279191688,3.1,755,1,17771249690
object,177712499734556,52.998335,-27.6131555,22.7103685,agnSED/agn.spec.gz,2.37,0,0,0,0,0,point,none,CCM,0.0279442518,3.1,755,2,17771249690
object,177712499735580,52.9978418,-27.6133041,21.207354,agnSED/agn.spec.gz,2.37,0,0,0,0,0,point,none,CCM,0.0279254166,3.1,755,3,17771249690
object,177821594337308,53.1379787,-27.6592788,23.0007143,agnSED/agn.spec.gz,1.63,0,0,0,0,0,point,none,CCM,0.0293989664,3.1,180,0,17782159386
object,177821594338332,53.1384331,-27.6591889,22.5541848,agnSED/agn.spec.gz,1.63,0,0,0,0,0,point,none,CCM,0.0293944246,3.1,180,1,17782159386
object,178117408071708,53.0518737,-27.5090512,20.6706788,agnSED/agn.spec.gz,1.25,0,0,0,0,0,point,none,CCM,0.0284304306,3.1,330,0,17811740698
object,178117408072732,53.0517454,-27.5087105,21.1981914,agnSED/agn.spec.gz,1.25,0,0,0,0,0,point,none,CCM,0.028428406,3.1,330,1,17811740698
object,178118290722844,53.0827068,-27.4318437,19.5625209,agnSED/agn.spec.gz,2.73,0,0,0,0,0,point,none,CCM,0.0252768723,3.1,821,0,17811828762
object,178118290723868,53.0828818,-27.4317867,20.3045093,agnSED/agn.spec.gz,2.73,0,0,0,0,0,point,none,CCM,0.0252689424,3.1,821,1,17811828762
object,178187275890716,52.9774565,-27.2759707,22.7651935,agnSED/agn.spec.gz,3.3,0,0,0,0,0,point,none,CCM,0.0245920888,3.1,403,0,17818727450
object,178187275891740,52.9773011,-27.2758562,21.0230018,agnSED/agn.spec.gz,3.3,0,0,0,0,0,point,none,CCM,0.0245876453,3.1,403,1,17818727450
object,178197309653020,52.7647261,-27.2401195,23.4655338,agnSED/agn.spec.gz,2.01,0,0,0,0,0,point,none,CCM,0.034069514,3.1,52,0,17819730970
object,178197309654044,52.7651865,-27.239109,23.2925717,agnSED/agn.spec.gz,2.01,0,0,0,0,0,point,none,CCM,0.0340676934,3.1,52,1,17819730970
object,178226780418076,53.1005475,-27.6780473,22.1060667,agnSED/agn.spec.gz,4.13,0,0,0,0,0,point,none,CCM,0.029531092,3.1,63,0,17822678042
object,178226780419100,53.0996994,-27.6777783,20.6833267,agnSED/agn.spec.gz,4.13,0,0,0,0,0,point,none,CCM,0.029534487,3.1,63,1,17822678042
object,178233396305948,53.292521,-27.5610464,23.2520913,agnSED/agn.spec.gz,2.26,0,0,0,0,0,point,none,CCM,0.0213638179,3.1,270,0,17823339546
object,178233396306972,53.2921639,-27.5601218,22.5559801,agnSED/agn.spec.gz,2.26,0,0,0,0,0,point,none,CCM,0.0213870551,3.1,270,1,17823339546
object,178233426133020,52.7218235,-27.2965581,23.4401643,agnSED/agn.spec.gz,2.01,0,0,0,0,0,point,none,CCM,0.0329769581,3.1,52,0,17823342618
object,178233426134044,52.7222842,-27.2955476,23.2401159,agnSED/agn.spec.gz,2.01,0,0,0,0,0,point,none,CCM,0.0330307553,3.1,52,1,17823342618
object,178291763413020,52.9352272,-27.4292995,23.5016785,agnSED/agn.spec.gz,2.01,0,0,0,0,0,point,none,CCM,0.0313092775,3.1,52,0,17829176346
object,178291763414044,52.9356885,-27.4282889,23.0204971,agnSED/agn.spec.gz,2.01,0,0,0,0,0,point,none,CCM,0.0313059437,3.1,52,1,17829176346
object,178320868311068,52.7281539,-27.3353294,23.8205926,agnSED/agn.spec.gz,4.13,0,0,0,0,0,point,none,CCM,0.0305798249,3.1,740,0,17832086554
object,178320868312092,52.7279779,-27.3356156,22.7067482,agnSED/agn.spec.gz,4.13,0,0,0,0,0,point,none,CCM,0.0305635493,3.1,740,1,17832086554
object,178345718829084,53.0121579,-27.5605261,22.236104,agnSED/agn.spec.gz,1.76,0,0,0,0,0,point,none,CCM,0.0273477216,3.1,261,0,17834571802
object,178345718830108,53.0119053,-27.5608787,20.9533881,agnSED/agn.spec.gz,1.76,0,0,0,0,0,point,none,CCM,0.027333856,3.1,261,1,17834571802
object,178353685905436,53.0153316,-27.3640814,18.9372983,agnSED/agn.spec.gz,1.87,0,0,0,0,0,point,none,CCM,0.0261313036,3.1,348,0,17835368474
object,178353685906460,53.0148706,-27.3641233,20.7550193,agnSED/agn.spec.gz,1.87,0,0,0,0,0,point,none,CCM,0.026149537,3.1,348,1,17835368474
object,178373039185948,53.3129203,-27.3910651,23.498384,agnSED/agn.spec.gz,2.26,0,0,0,0,0,point,none,CCM,0.0223580616,3.1,270,0,17837303834
object,178373039186972,53.3125637,-27.3901405,22.720887,agnSED/agn.spec.gz,2.26,0,0,0,0,0,point,none,CCM,0.0223598391,3.1,270,1,17837303834
object,178409524486172,53.0446798,-27.6208734,21.1385513,agnSED/agn.spec.gz,2.47,0,0,0,0,0,point,none,CCM,0.0293182255,3.1,314,0,17840952346
object,178409524487196,53.0443762,-27.6205243,21.4198296,agnSED/agn.spec.gz,2.47,0,0,0,0,0,point,none,CCM,0.0293030667,3.1,314,1,17840952346
object,178446623199260,52.7591078,-27.3693055,22.9714942,agnSED/agn.spec.gz,2.39,0,0,0,0,0,point,none,CCM,0.0289712565,3.1,117,0,17844662298
object,178446623200284,52.7581397,-27.3696002,21.5774922,agnSED/agn.spec.gz,2.39,0,0,0,0,0,point,none,CCM,0.0289667187,3.1,117,1,17844662298
object,178446665371676,53.1694071,-27.3921833,24.7683133,agnSED/agn.spec.gz,2.45,0,0,0,0,0,point,none,CCM,0.0228669114,3.1,413,0,17844666394
object,178446665372700,53.1698117,-27.3920678,23.7426345,agnSED/agn.spec.gz,2.45,0,0,0,0,0,point,none,CCM,0.0228621007,3.1,413,1,17844666394
object,178446665373724,53.1693039,-27.3918964,23.0510629,agnSED/agn.spec.gz,2.45,0,0,0,0,0,point,none,CCM,0.0228496688,3.1,413,2,17844666394
object,178446665374748,53.1694859,-27.3918449,23.4398271,agnSED/agn.spec.gz,2.45,0,0,0,0,0,point,none,CCM,0.0228475243,3.1,413,3,17844666394
