-1.165728 -0.003754 -0.176005 -0.000000
-1.165728 -0.003660 -0.176005 -0.000000
-1.165728 -0.003566 -0.176005 -0.000000
-1.165728 -0.003472 -0.176005 -0.000000
-1.165728 -0.003378 -0.176004 -0.000000
-1.165728 -0.003285 -0.176004 -0.000000
-1.165728 -0.003191 -0.176004 -0.000000
-1.165728 -0.003097 -0.176004 -0.000000
-1.165728 -0.003003 -0.176003 -0.000000
-1.165728 -0.002909 -0.176003 -0.000000
-1.165728 -0.002815 -0.176003 -0.000000
-1.165728 -0.002721 -0.176003 -0.000000
-1.165728 -0.002628 -0.176003 -0.000000
-1.165728 -0.002534 -0.176002 -0.000000
-1.165728 -0.002440 -0.176002 -0.000000
-1.165728 -0.002346 -0.176002 -0.000000
-1.165728 -0.002252 -0.176002 -0.000000
-1.165728 -0.002158 -0.176002 -0.000000
-1.165728 -0.002065 -0.176002 -0.000000
-1.165728 -0.001971 -0.176001 -0.000000
-1.165728 -0.001877 -0.176001 -0.000000
-1.165728 -0.001783 -0.176001 -0.000000
-1.165728 -0.001689 -0.176001 -0.000000
-1.165728 -0.001595 -0.176001 -0.000000
-1.165728 -0.001502 -0.176001 -0.000000
-1.165728 -0.001408 -0.176001 -0.000000
-1.165728 -0.001314 -0.176000 -0.000000
-1.165728 -0.001220 -0.176000 -0.000000
-1.165728 -0.001126 -0.176000 -0.000000
-1.165728 -0.001032 -0.176000 -0.000000
-1.165728 -0.000938 -0.176000 -0.000000
-1.165728 -0.000845 -0.176000 -0.000000
-1.165728 -0.000751 -0.176000 -0.000000
-1.165728 -0.000657 -0.176000 -0.000000
-1.165728 -0.000563 -0.176000 -0.000000
-1.165728 -0.000469 -0.176000 -0.000000
-1.165728 -0.000375 -0.176000 -0.000000
-1.165728 -0.000282 -0.176000 -0.000000
-1.165728 -0.000188 -0.176000 -0.000000
-1.165728 -0.000094 -0.176000 -0.000000
-1.165728 0.000000 -0.176000 0.000000
-1.165728 0.000094 -0.176000 0.000000
-1.165728 0.000188 -0.176000 0.000000
-1.165728 0.000282 -0.176000 0.000000
